obj,time,oracles,method
2367175.0,0.009254932403564453,0,gurobi
2385304.0,0.3019139766693115,0,gurobi
2399407.0,0.47780513763427734,0,gurobi
2405259.0,0.9074110984802246,0,gurobi
2411716.0,0.9079720973968506,0,gurobi
2436270.0,0.9566090106964111,0,gurobi
2448424.0,1.002856969833374,0,gurobi
2450438.0,1.5328290462493896,0,gurobi
2461369.0,2.0368690490722656,0,gurobi
2461369.0,2.2983710765838623,0,gurobi
2462030.0,4.049795150756836,0,gurobi
2468554.0,4.55632209777832,0,gurobi
2477389.0,6.176613092422485,0,gurobi
2486152.0,6.841094017028809,0,gurobi
2486152.0,27.374901056289673,0,gurobi
2486152.0,30.008170127868652,0,gurobi
2203584,0.000388,7,iqs
2308994,0.001067,13,iqs
2343900,0.00142,16,iqs
2215841,0.000516,13,iqs
2381394,0.00174,19,iqs
2286566,0.001118,16,iqs
2214211,0.000492,9,iqs
2384872,0.002231,27,iqs
2322349,0.001459,22,iqs
2268712,0.001294,25,iqs
2298774,0.001552,29,iqs
2375031,0.00219,36,iqs
2390912,0.003274,46,iqs
2316882,0.001836,37,iqs
2410940,0.002661,41,iqs
2265264,0.000472,6,iqs
2365070,0.002216,48,iqs
2427986,0.00329,50,iqs
2428862,0.004194,58,iqs
2266469,0.001192,9,iqs
2208098,0.000545,8,iqs
2306658,0.001616,14,iqs
2238494,0.00117,11,iqs
2433940,0.004662,73,iqs
2308870,0.002065,22,iqs
2281475,0.001631,14,iqs
2374414,0.002394,28,iqs
2215841,0.000448,3,iqs
2290062,0.001989,21,iqs
2380567,0.002715,34,iqs
2236084,0.001073,6,iqs
2438756,0.006005,94,iqs
2279314,0.001407,9,iqs
2299396,0.002826,29,iqs
2385674,0.003594,44,iqs
2343939,0.003192,32,iqs
2344386,0.002004,17,iqs
2223332,0.000397,3,iqs
2387773,0.004129,52,iqs
2362501,0.003758,49,iqs
2224060,0.001104,10,iqs
2381819,0.002775,28,iqs
2241646,0.001489,13,iqs
2385097,0.004503,59,iqs
2264765,0.001814,20,iqs
2419158,0.003452,36,iqs
2397881,0.005688,71,iqs
2370576,0.008734,102,iqs
2396436,0.00506,74,iqs
2211989,0.000528,8,iqs
2446188,0.009101,133,iqs
2451885,0.003756,39,iqs
2374880,0.002361,26,iqs
2413992,0.006409,80,iqs
2373181,0.009457,109,iqs
2447911,0.00952,136,iqs
2285212,0.001505,19,iqs
2392361,0.002792,33,iqs
2417608,0.006502,88,iqs
2233207,0.000657,11,iqs
2310876,0.002095,27,iqs
2450975,0.010267,152,iqs
2400016,0.003166,39,iqs
2455967,0.005469,55,iqs
2306967,0.001436,15,iqs
2429327,0.007715,106,iqs
2399328,0.010852,128,iqs
2430869,0.0132,127,iqs
2312075,0.002502,30,iqs
2409495,0.00362,47,iqs
2426864,0.008003,93,iqs
2324830,0.001846,18,iqs
2227251,0.000531,8,iqs
2408254,0.011456,144,iqs
2431727,0.013809,133,iqs
2329379,0.003041,38,iqs
2429894,0.008772,122,iqs
2415983,0.004059,53,iqs
2241486,0.001174,11,iqs
2421488,0.01184,147,iqs
2386582,0.003413,44,iqs
2228188,0.00035,3,iqs
2430854,0.009628,115,iqs
2442171,0.014722,146,iqs
2281610,0.001541,14,iqs
2428506,0.00486,66,iqs
