obj,time,oracles,method
6158389.0,0.6626439094543457,0,gurobi
6264468.0,0.6823489665985107,0,gurobi
6393575.0,1.2359468936920166,0,gurobi
6425904.0,1.2702980041503906,0,gurobi
6441857.0,1.2745659351348877,0,gurobi
6451692.0,3.1175780296325684,0,gurobi
6456141.0,4.395160913467407,0,gurobi
6492409.0,4.396007061004639,0,gurobi
6512820.0,4.940629959106445,0,gurobi
6551265.0,5.244720935821533,0,gurobi
6559049.0,6.740979909896851,0,gurobi
6771727.999999893,14.847021102905273,0,gurobi
6791170.0,15.73081088066101,0,gurobi
6804778.0,24.071839094161987,0,gurobi
6114763,0.00217,14,iqs
6133258,0.003167,20,iqs
6229914,0.00411,29,iqs
6249976,0.004685,32,iqs
6284409,0.005374,39,iqs
6296091,0.005838,43,iqs
6106398,0.005787,24,iqs
6331716,0.006923,49,iqs
6154389,0.007636,30,iqs
6348852,0.007887,52,iqs
6150564,0.009742,37,iqs
6186254,0.011192,44,iqs
6167477,0.009373,38,iqs
6263037,0.011802,50,iqs
6289707,0.012665,56,iqs
6177271,0.010889,47,iqs
6119579,0.00385,10,iqs
6377390,0.012051,68,iqs
6196726,0.011446,50,iqs
6346601,0.004978,15,iqs
6378518,0.012525,71,iqs
6208796,0.012012,53,iqs
6055088,0.004518,18,iqs
6378809,0.006095,24,iqs
6268511,0.013191,59,iqs
6068744,0.005732,24,iqs
6315220,0.013686,62,iqs
6379532,0.007359,35,iqs
6142682,0.006369,27,iqs
6332270,0.014978,68,iqs
6175250,0.006924,30,iqs
6447302,0.018294,89,iqs
6326815,0.021231,85,iqs
6381157,0.011008,52,iqs
6044653,0.017,57,iqs
6176532,0.007459,34,iqs
6351327,0.016257,74,iqs
6090414,0.018034,62,iqs
6401165,0.012287,61,iqs
6419739,0.012769,67,iqs
6385958,0.017871,85,iqs
6108497,0.019519,68,iqs
6447545,0.02181,104,iqs
6187941,0.009917,42,iqs
6151660,0.020035,74,iqs
6449506,0.014007,74,iqs
6480979,0.022544,109,iqs
6232919,0.010517,45,iqs
6388825,0.019087,91,iqs
6176835,0.020505,78,iqs
6245994,0.011279,51,iqs
6340696,0.026712,107,iqs
6190544,0.021175,84,iqs
6396213,0.020651,103,iqs
6202478,0.02164,87,iqs
6288322,0.012401,57,iqs
6232709,0.022153,90,iqs
6288406,0.013142,63,iqs
6057369,0.017904,57,iqs
6328442,0.013673,66,iqs
6233678,0.023075,98,iqs
6413665,0.02346,116,iqs
6074201,0.019581,64,iqs
6075317,0.025494,68,iqs
6105416,0.02881,59,iqs
6111494,0.020106,67,iqs
6349015,0.015542,76,iqs
6485477,0.029415,128,iqs
6133076,0.021085,70,iqs
6128931,0.027377,74,iqs
6450685,0.021474,94,iqs
6140018,0.031068,66,iqs
6425518,0.025828,128,iqs
6271361,0.026281,111,iqs
6141013,0.02171,73,iqs
6452637,0.022402,103,iqs
6352667,0.033532,129,iqs
6175609,0.031653,69,iqs
6360657,0.017795,82,iqs
6155465,0.027961,77,iqs
6439534,0.026681,134,iqs
6158332,0.02224,76,iqs
6273106,0.032063,72,iqs
6472975,0.024079,114,iqs
6181722,0.022807,79,iqs
6320788,0.029051,128,iqs
6243309,0.023247,83,iqs
6465580,0.028264,143,iqs
6160788,0.030025,83,iqs
6367552,0.036404,140,iqs
6494467,0.028991,149,iqs
6371874,0.037027,146,iqs
6259222,0.024771,96,iqs
6163399,0.031035,86,iqs
6289398,0.035307,86,iqs
6280014,0.025402,99,iqs
6496063,0.030084,155,iqs
6488154,0.036115,156,iqs
6314810,0.036034,90,iqs
6386043,0.022896,103,iqs
6282949,0.026449,105,iqs
6199199,0.03271,94,iqs
6376694,0.03941,154,iqs
6326497,0.036962,96,iqs
6209095,0.033125,100,iqs
6283443,0.027158,108,iqs
6326174,0.033559,147,iqs
6337143,0.03739,103,iqs
6218606,0.034126,106,iqs
6236831,0.034822,112,iqs
6345498,0.028788,115,iqs
6352754,0.036001,120,iqs
6523078,0.035725,178,iqs
6048699,0.032126,59,iqs
6398160,0.030919,132,iqs
6388927,0.043055,119,iqs
6079738,0.033143,64,iqs
6388170,0.046774,173,iqs
6095706,0.033948,70,iqs
6362032,0.041392,140,iqs
6390802,0.043722,122,iqs
6048057,0.044748,65,iqs
6345714,0.043583,180,iqs
6124818,0.034651,78,iqs
6366673,0.04256,146,iqs
6081079,0.046378,71,iqs
6136585,0.035909,84,iqs
6392337,0.045962,130,iqs
6102542,0.047425,81,iqs
6382288,0.044468,154,iqs
6152283,0.037045,91,iqs
6408848,0.047888,140,iqs
6134842,0.048953,96,iqs
6199678,0.03809,97,iqs
6146228,0.04955,100,iqs
6433300,0.046448,165,iqs
6412009,0.05333,196,iqs
6149713,0.050003,104,iqs
6424767,0.049003,148,iqs
6397982,0.049328,201,iqs
6415796,0.053911,199,iqs
6152412,0.051231,111,iqs
6434737,0.050188,204,iqs
6199012,0.051698,117,iqs
6200093,0.04123,108,iqs
6203397,0.052205,120,iqs
6433073,0.052301,160,iqs
6210248,0.042992,117,iqs
6248999,0.053805,133,iqs
6306128,0.054247,139,iqs
6212305,0.043748,124,iqs
6214509,0.044225,130,iqs
6235277,0.044763,133,iqs
6426608,0.060788,220,iqs
6452919,0.054385,188,iqs
6452624,0.056249,227,iqs
6299052,0.046738,148,iqs
6414980,0.050807,165,iqs
6454258,0.05889,238,iqs
6329246,0.048486,156,iqs
6438558,0.059599,185,iqs
6315879,0.06075,162,iqs
6468082,0.059457,205,iqs
6416346,0.05438,182,iqs
6341230,0.05203,170,iqs
6434270,0.05547,197,iqs
6469668,0.063522,205,iqs
6432398,0.068803,249,iqs
6432975,0.069508,252,iqs
6455559,0.065475,263,iqs
6471490,0.065742,216,iqs
6380985,0.056471,190,iqs
6388339,0.05775,196,iqs
6497161,0.06947,230,iqs
6462558,0.069952,289,iqs
6315929,0.070981,186,iqs
6434916,0.062605,218,iqs
6480552,0.069391,235,iqs
6388932,0.060899,210,iqs
6460955,0.063785,226,iqs
6469266,0.071553,304,iqs
6488196,0.071079,241,iqs
6403284,0.065944,161,iqs
6510860,0.07159,244,iqs
6478516,0.073647,312,iqs
6523750,0.07479,251,iqs
6525555,0.075336,254,iqs
6525445,0.076193,256,iqs
6390027,0.066028,227,iqs
6326675,0.077648,207,iqs
6512540,0.077811,270,iqs
6541404,0.080287,268,iqs
6360846,0.08205,222,iqs
6361374,0.083061,231,iqs
6439277,0.087889,301,iqs
6504751,0.082865,338,iqs
6435807,0.077393,198,iqs
6394810,0.073849,249,iqs
6461723,0.077053,257,iqs
6362989,0.087087,247,iqs
6384594,0.087843,250,iqs
6512789,0.087192,350,iqs
6514114,0.086155,289,iqs
6385572,0.088399,253,iqs
6547302,0.089306,295,iqs
6408398,0.089885,259,iqs
6530072,0.090502,302,iqs
6410941,0.079165,276,iqs
6411881,0.079586,283,iqs
6451030,0.080414,286,iqs
6539176,0.09066,306,iqs
6423983,0.092752,268,iqs
6546643,0.092906,316,iqs
6451133,0.080969,289,iqs
6520476,0.094785,379,iqs
6433359,0.096768,287,iqs
6467351,0.085234,301,iqs
6468105,0.103303,341,iqs
6480113,0.096713,209,iqs
6454007,0.098781,296,iqs
6555331,0.099645,340,iqs
6467395,0.093424,298,iqs
6468579,0.107346,352,iqs
6479924,0.101689,307,iqs
6491807,0.102251,313,iqs
6480754,0.102427,225,iqs
6037439,0.100515,102,iqs
6561436,0.103995,353,iqs
6445687,0.097163,246,iqs
6510909,0.103608,320,iqs
6050477,0.102327,110,iqs
6450796,0.098126,256,iqs
6527548,0.105317,407,iqs
6096365,0.102994,113,iqs
6120390,0.103577,116,iqs
6126893,0.104032,122,iqs
6469501,0.112937,369,iqs
6540607,0.107996,344,iqs
6163902,0.10627,133,iqs
6469446,0.09862,337,iqs
6186384,0.106778,136,iqs
6209087,0.107498,142,iqs
6485016,0.099322,341,iqs
6554094,0.112492,350,iqs
6534641,0.11154,356,iqs
6489074,0.099739,344,iqs
6276345,0.107945,146,iqs
6564696,0.112529,380,iqs
6537911,0.11253,429,iqs
6294348,0.108503,149,iqs
6484855,0.112482,254,iqs
6308065,0.10993,156,iqs
6325285,0.110592,162,iqs
6477544,0.121476,399,iqs
6473639,0.108658,333,iqs
6339198,0.111196,165,iqs
6513651,0.115491,265,iqs
6542481,0.117504,442,iqs
6489956,0.126465,260,iqs
6348343,0.112812,177,iqs
6543786,0.116968,273,iqs
6496349,0.111061,349,iqs
6479199,0.124638,416,iqs
6360432,0.114146,184,iqs
6411005,0.115391,191,iqs
6500424,0.113821,363,iqs
6486339,0.127827,429,iqs
6557765,0.12233,386,iqs
6423902,0.117961,203,iqs
6498089,0.112192,379,iqs
6433785,0.11892,210,iqs
6548249,0.123913,293,iqs
6574106,0.124887,412,iqs
6563320,0.125332,399,iqs
6576231,0.127669,407,iqs
6509261,0.121584,389,iqs
6450380,0.123563,228,iqs
6454041,0.124534,234,iqs
6503289,0.119954,399,iqs
6490965,0.127569,252,iqs
6559439,0.134071,386,iqs
6504836,0.122861,411,iqs
6516789,0.129452,260,iqs
6529666,0.130642,423,iqs
6498845,0.144545,472,iqs
6508991,0.127357,430,iqs
6579981,0.140356,441,iqs
6530590,0.130318,443,iqs
6557315,0.146074,400,iqs
6520151,0.137475,287,iqs
6536254,0.141653,300,iqs
6569991,0.15122,365,iqs
6535890,0.143012,477,iqs
6466205,0.148538,329,iqs
6536834,0.150889,456,iqs
6538000,0.148019,318,iqs
6551819,0.15958,507,iqs
6561487,0.156027,436,iqs
6579310,0.158988,447,iqs
6545625,0.154138,340,iqs
6561116,0.154875,343,iqs
6550430,0.154544,515,iqs
6491948,0.183112,329,iqs
6496449,0.18445,338,iqs
6568464,0.161398,547,iqs
6468923,0.167503,382,iqs
6575386,0.177169,472,iqs
6548177,0.172736,499,iqs
6470038,0.174549,410,iqs
6572654,0.169548,566,iqs
6498522,0.19441,362,iqs
6568920,0.171518,375,iqs
6502721,0.191919,546,iqs
6571624,0.174748,389,iqs
6570581,0.186105,437,iqs
6587364,0.189986,517,iqs
6521610,0.198584,563,iqs
6576861,0.181021,596,iqs
6505115,0.206675,391,iqs
6571370,0.190581,547,iqs
6563190,0.197854,468,iqs
6586089,0.185621,610,iqs
6561930,0.20309,582,iqs
6471998,0.196832,456,iqs
6571528,0.206651,492,iqs
6577769,0.200979,579,iqs
6573577,0.211091,480,iqs
6594075,0.216165,497,iqs
6512299,0.234793,450,iqs
6517522,0.236867,462,iqs
6585605,0.230928,528,iqs
6524006,0.240651,644,iqs
6529784,0.247671,496,iqs
6487437,0.231758,508,iqs
6546717,0.251312,516,iqs
6560104,0.258166,541,iqs
6577461,0.248983,555,iqs
6494708,0.244878,540,iqs
6535508,0.260014,689,iqs
6575684,0.25431,576,iqs
6545967,0.264264,703,iqs
6506195,0.251381,564,iqs
6563255,0.263629,663,iqs
6578938,0.260193,470,iqs
6578758,0.27569,624,iqs
6577601,0.279866,602,iqs
6594237,0.288156,610,iqs
6577703,0.295743,640,iqs
6574517,0.310211,622,iqs
6575667,0.310885,626,iqs
6583210,0.299644,534,iqs
6564311,0.321415,779,iqs
6596769,0.328222,677,iqs
6596769,0.338083,695,iqs
6587049,0.340721,648,iqs
6593642,0.332804,613,iqs
6588175,0.342953,706,iqs
6566794,0.364989,850,iqs
6593286,0.372502,877,iqs
6588199,0.370163,754,iqs
6580703,0.399199,760,iqs
6595169,0.406828,940,iqs
6516504,0.405682,697,iqs
6598355,0.414126,645,iqs
6601446,0.429486,766,iqs
6581877,0.406241,775,iqs
6584346,0.407448,784,iqs
6517320,0.412931,718,iqs
6589983,0.425277,718,iqs
6591032,0.42805,730,iqs
6534574,0.432736,758,iqs
6585577,0.432761,833,iqs
6585951,0.442916,860,iqs
6542322,0.447135,792,iqs
6549175,0.460642,840,iqs
6590098,0.468093,908,iqs
6596187,0.485218,860,iqs
6586360,0.484,794,iqs
6588016,0.48708,806,iqs
6585514,0.519521,853,iqs
6553729,0.50556,902,iqs
6582898,0.524592,945,iqs
6587558,0.543063,894,iqs
6588175,0.54981,930,iqs
6588780,0.557153,1002,iqs
6588780,0.580142,803,iqs
6599476,0.759431,936,iqs
6594472,0.759988,1009,iqs
6599683,0.773387,1160,iqs
6605068,0.844992,877,iqs
6592718,0.934755,1208,iqs
6599476,0.94767,1236,iqs
6598380,1.177335,1165,iqs
6605068,1.278951,1409,iqs
6601028,1.597354,1170,iqs
6591163,1.625193,1226,iqs
6610830,1.870107,1084,iqs
6605068,1.858916,1279,iqs
6591638,1.862407,1371,iqs
6608934,1.882337,1338,iqs
6610830,2.005676,1381,iqs
6597672,1.999678,1471,iqs
6599683,2.12557,1589,iqs
6601446,2.145685,1140,iqs
6610830,2.251738,1254,iqs
