obj,time,oracles,method
280694.0,0.002574920654296875,0,gurobi
257832,0.000117,9,iqs
259969,9e-05,6,iqs
270573,0.000899,15,iqs
262126,0.000716,12,iqs
280694,0.001299,25,iqs
264917,0.001062,18,iqs
259969,0.00015,6,iqs
274865,0.001428,29,iqs
262126,0.000912,21,iqs
259969,0.000237,17,iqs
280694,0.001562,55,iqs
262126,0.001227,48,iqs
274865,0.000159,13,iqs
280694,0.002911,100,iqs
264917,0.001563,56,iqs
280694,0.001933,74,iqs
259969,0.000108,4,iqs
262126,0.000788,7,iqs
246259,0.000271,11,iqs
270573,0.000942,20,iqs
269233,0.001195,23,iqs
246259,0.000123,12,iqs
272298,0.00127,23,iqs
280694,0.001573,34,iqs
269233,0.000892,21,iqs
280694,0.001573,31,iqs
259969,0.000155,7,iqs
270573,0.001271,30,iqs
262126,0.001073,27,iqs
259969,0.000236,18,iqs
280694,0.002027,65,iqs
264917,0.001417,39,iqs
280694,0.001054,33,iqs
259969,0.000158,10,iqs
274865,0.001759,50,iqs
280694,0.001116,32,iqs
252284,0.00023,17,iqs
262126,0.000894,24,iqs
264917,0.001238,36,iqs
270573,0.001549,39,iqs
280694,0.008876,180,iqs
280694,0.004769,139,iqs
280694,0.001992,59,iqs
268295,0.000167,21,iqs
259969,0.000144,9,iqs
274865,0.00105,40,iqs
246259,0.000135,17,iqs
262126,0.000968,23,iqs
256369,0.000853,25,iqs
280694,0.001361,29,iqs
269233,0.000128,9,iqs
259969,0.001195,28,iqs
280694,0.000904,12,iqs
262126,0.001596,31,iqs
280694,0.000147,7,iqs
263753,0.002005,42,iqs
280694,0.003647,115,iqs
274865,0.002543,68,iqs
237772,0.00031,21,iqs
245227,0.000262,30,iqs
249565,0.001078,24,iqs
259969,0.001063,40,iqs
262126,0.001495,33,iqs
259969,0.00015,6,iqs
280694,0.00161,56,iqs
270573,0.00193,51,iqs
269233,0.000889,14,iqs
252284,0.000139,9,iqs
280694,0.00124,20,iqs
280694,0.002876,100,iqs
252998,0.001052,28,iqs
246259,0.000217,23,iqs
257832,0.0016,39,iqs
259969,0.000186,9,iqs
264917,0.001004,29,iqs
262126,0.002022,50,iqs
264917,0.001046,17,iqs
280694,0.001494,41,iqs
264917,0.00269,67,iqs
274865,0.001561,30,iqs
252284,0.000198,12,iqs
280694,0.009426,185,iqs
266971,0.003068,80,iqs
255457,0.000926,20,iqs
274865,0.003427,89,iqs
280694,0.002951,81,iqs
259969,0.001348,32,iqs
280694,0.004308,124,iqs
262126,0.001618,35,iqs
280694,0.001956,41,iqs
259969,9.8e-05,3,iqs
270573,0.000931,15,iqs
237772,0.000165,18,iqs
252284,0.000149,6,iqs
259969,0.000102,7,iqs
272298,0.001442,25,iqs
249565,0.000287,28,iqs
272298,0.000997,25,iqs
270573,0.001098,19,iqs
250231,0.001137,36,iqs
280694,0.001947,34,iqs
259969,0.000279,19,iqs
280694,0.000989,13,iqs
274865,0.001626,45,iqs
280694,0.001517,30,iqs
256369,0.00159,41,iqs
246259,0.000155,12,iqs
280694,0.001134,27,iqs
259969,0.001956,53,iqs
280694,0.002553,81,iqs
246259,0.000154,9,iqs
259969,0.000964,20,iqs
270573,0.002378,61,iqs
259969,0.000152,12,iqs
280694,0.002751,80,iqs
262126,0.00138,30,iqs
256369,0.000899,12,iqs
269233,0.000855,22,iqs
259969,0.000153,10,iqs
259969,0.001293,18,iqs
280694,0.002025,56,iqs
270573,0.00139,43,iqs
262126,0.000929,18,iqs
262126,0.000172,9,iqs
272298,0.001811,61,iqs
262126,0.000224,16,iqs
262126,0.002399,71,iqs
264917,0.001314,27,iqs
272298,0.000927,21,iqs
280694,0.000945,22,iqs
280694,0.002491,80,iqs
269233,0.002755,84,iqs
274865,0.001672,33,iqs
272298,0.003088,90,iqs
274865,0.00218,52,iqs
280694,0.004079,123,iqs
280694,0.006569,130,iqs
280694,0.010427,175,iqs
