obj,time,oracles,method
8835462.0,0.06878495216369629,0,gurobi
8862863.0,0.668787956237793,0,gurobi
9583705.0,1.4515318870544434,0,gurobi
9615014.0,2.7317330837249756,0,gurobi
9775055.0,2.7858901023864746,0,gurobi
9778414.0,9.543675899505615,0,gurobi
9784481.0,12.851766109466553,0,gurobi
9795016.0,12.852713108062744,0,gurobi
9805275.0,12.868351936340332,0,gurobi
9807413.0,15.591907024383545,0,gurobi
9814070.0,15.613374948501587,0,gurobi
9846396.0,17.072633981704712,0,gurobi
9846591.0,25.76602292060852,0,gurobi
9860612.0,27.544413089752197,0,gurobi
8605841,0.003541,9,iqs
8591660,0.004879,18,iqs
8652105,0.004717,12,iqs
8738769,0.005928,24,iqs
8662235,0.005622,19,iqs
8804225,0.006537,27,iqs
8718083,0.006026,23,iqs
8806508,0.006928,31,iqs
8873756,0.008099,35,iqs
8905872,0.008186,37,iqs
8606768,0.007122,15,iqs
8892604,0.010151,44,iqs
8907980,0.009166,51,iqs
8627552,0.008431,18,iqs
8653902,0.008978,22,iqs
8913856,0.012986,50,iqs
9010642,0.011721,62,iqs
8668007,0.009951,26,iqs
8998450,0.013585,53,iqs
8717042,0.01157,32,iqs
8620001,0.008417,19,iqs
9015323,0.013686,73,iqs
8566874,0.006108,11,iqs
9084418,0.015157,60,iqs
8761948,0.012236,38,iqs
9072217,0.014303,78,iqs
8685518,0.010218,22,iqs
8579266,0.003994,12,iqs
8583434,0.014484,31,iqs
8601862,0.007917,14,iqs
9150094,0.01501,82,iqs
8603455,0.015664,38,iqs
8636896,0.00512,17,iqs
8734772,0.010857,30,iqs
8602515,0.015184,29,iqs
9121147,0.017501,71,iqs
8789852,0.011519,33,iqs
8764604,0.014704,46,iqs
8630126,0.01658,41,iqs
8755064,0.005758,20,iqs
8634991,0.009394,22,iqs
8599718,0.00423,6,iqs
9164541,0.016504,89,iqs
8709326,0.016772,37,iqs
8850677,0.015325,57,iqs
9167842,0.019357,84,iqs
8871222,0.017844,44,iqs
8720028,0.00994,25,iqs
8712382,0.005778,9,iqs
8815880,0.013981,45,iqs
8818587,0.007833,26,iqs
8798030,0.01796,48,iqs
8854048,0.010527,31,iqs
8895740,0.019032,47,iqs
8548761,0.013967,27,iqs
8899794,0.008542,37,iqs
8989147,0.018602,54,iqs
8909990,0.019601,50,iqs
8590549,0.015164,33,iqs
8940176,0.012612,40,iqs
8977828,0.020913,56,iqs
8998657,0.019788,60,iqs
8918986,0.010538,49,iqs
8680503,0.016533,42,iqs
9196712,0.024043,99,iqs
8851414,0.017643,62,iqs
8999348,0.021844,59,iqs
8963072,0.014026,48,iqs
8753963,0.010958,23,iqs
8749762,0.018013,49,iqs
9042098,0.014658,51,iqs
8949527,0.012947,55,iqs
8770287,0.011923,26,iqs
9183956,0.024995,111,iqs
8777565,0.012518,33,iqs
9023204,0.023773,75,iqs
9086254,0.016133,57,iqs
8963486,0.014217,61,iqs
8798244,0.012972,36,iqs
8854113,0.0214,77,iqs
9003463,0.025321,74,iqs
8847641,0.020556,57,iqs
9116280,0.01792,65,iqs
8803133,0.013643,39,iqs
8893845,0.022163,80,iqs
8860069,0.021145,61,iqs
9006536,0.02666,80,iqs
8881247,0.014878,42,iqs
9063614,0.027532,84,iqs
8535022,0.022532,38,iqs
9199156,0.029567,128,iqs
8580614,0.023826,41,iqs
8905385,0.024745,88,iqs
9026209,0.018854,75,iqs
8872049,0.023668,76,iqs
8869812,0.030124,92,iqs
9228486,0.021809,73,iqs
9074902,0.019755,79,iqs
8639159,0.025444,48,iqs
8873955,0.030791,95,iqs
8929520,0.017874,49,iqs
8919049,0.024739,79,iqs
9137540,0.020263,82,iqs
8677568,0.026076,52,iqs
9018969,0.030968,92,iqs
8947150,0.027602,98,iqs
9234146,0.023808,80,iqs
8940101,0.032087,101,iqs
9147115,0.021347,85,iqs
8976803,0.026082,92,iqs
8984444,0.028275,101,iqs
9024450,0.032073,98,iqs
9150453,0.03264,101,iqs
8583434,0.022246,40,iqs
9036968,0.028804,107,iqs
8975437,0.03385,108,iqs
8596414,0.023444,46,iqs
9209311,0.036941,145,iqs
9247530,0.023913,93,iqs
8977507,0.028571,98,iqs
9097192,0.034149,107,iqs
9041251,0.030033,116,iqs
9241317,0.039214,128,iqs
9236152,0.027446,92,iqs
8653690,0.024664,52,iqs
9018712,0.035543,114,iqs
9177524,0.036019,109,iqs
9139492,0.030827,119,iqs
8996891,0.029984,106,iqs
8688406,0.032005,72,iqs
9110721,0.035926,120,iqs
9160159,0.031557,125,iqs
8730333,0.026065,63,iqs
8715396,0.032512,78,iqs
8932076,0.025422,66,iqs
9257309,0.041863,134,iqs
9163981,0.032416,129,iqs
8744310,0.026902,69,iqs
9253039,0.030634,100,iqs
8746690,0.033758,87,iqs
9246614,0.033155,132,iqs
9180012,0.039349,115,iqs
9033804,0.039179,122,iqs
8795920,0.028289,77,iqs
9273210,0.029722,123,iqs
8836054,0.035551,93,iqs
9193699,0.040545,119,iqs
8826847,0.028977,80,iqs
8937089,0.029505,78,iqs
8956049,0.029568,84,iqs
9055032,0.040854,128,iqs
9015474,0.036217,119,iqs
9272133,0.047016,153,iqs
9292768,0.035183,113,iqs
9036340,0.030548,81,iqs
9148728,0.04175,131,iqs
8996366,0.030842,92,iqs
9034854,0.037161,123,iqs
9036388,0.031143,84,iqs
8874405,0.038877,106,iqs
9114829,0.044063,137,iqs
9042708,0.038082,126,iqs
8929591,0.040008,109,iqs
9150223,0.033209,92,iqs
8983457,0.040586,113,iqs
9294902,0.040434,128,iqs
9287204,0.053348,170,iqs
9133653,0.048668,153,iqs
9186213,0.0367,100,iqs
9062633,0.043062,139,iqs
9158529,0.049165,150,iqs
9149118,0.050091,159,iqs
9237339,0.054579,179,iqs
9197519,0.05138,142,iqs
9179942,0.049887,157,iqs
9300285,0.044524,145,iqs
