obj,time,oracles,method
318047.0,0.0025260448455810547,0,gurobi
345233.0,0.003159046173095703,0,gurobi
277116,0.000179,9,iqs
345233,0.001036,25,iqs
300028,0.000185,9,iqs
323334,0.000843,15,iqs
277116,9.9e-05,6,iqs
345233,0.001125,24,iqs
300318,0.000794,12,iqs
277116,0.000104,8,iqs
323573,0.001232,21,iqs
300318,0.000829,14,iqs
318582,0.001204,26,iqs
345233,0.00181,51,iqs
277116,0.000155,7,iqs
345233,0.001498,29,iqs
261748,9.3e-05,4,iqs
292453,0.000913,15,iqs
276010,0.000771,8,iqs
318582,0.001472,37,iqs
288425,0.001116,11,iqs
277116,0.000146,6,iqs
345233,0.001819,48,iqs
345233,0.001539,21,iqs
277116,0.000142,10,iqs
345233,0.000947,24,iqs
345233,0.00081,13,iqs
277116,0.000118,5,iqs
300028,0.000734,13,iqs
277116,0.000133,7,iqs
323334,0.001072,16,iqs
300028,0.000721,14,iqs
261748,9.6e-05,6,iqs
300318,0.001109,26,iqs
345233,0.001675,37,iqs
318582,0.000766,12,iqs
323573,0.001452,29,iqs
277116,9.1e-05,6,iqs
345233,0.001146,25,iqs
345233,0.001861,41,iqs
345233,0.00077,17,iqs
283112,0.000121,10,iqs
277116,0.000157,8,iqs
292453,0.000818,17,iqs
345233,0.000927,19,iqs
300028,0.001271,26,iqs
277116,0.000152,15,iqs
300318,0.001579,34,iqs
345233,0.000844,18,iqs
277116,8.6e-05,3,iqs
323573,0.001924,37,iqs
288425,0.000824,16,iqs
345233,0.002372,53,iqs
300318,0.001164,22,iqs
277116,0.000138,3,iqs
323573,0.001426,25,iqs
345233,0.000944,13,iqs
345233,0.001876,39,iqs
277116,0.000168,8,iqs
345233,0.000955,14,iqs
288425,0.000164,9,iqs
300318,0.000911,12,iqs
323334,0.001271,15,iqs
277116,0.000207,8,iqs
345233,0.001567,23,iqs
277116,0.000114,9,iqs
288425,0.001193,34,iqs
318582,0.001471,37,iqs
288425,0.000842,24,iqs
277116,9.5e-05,3,iqs
345233,0.001812,53,iqs
300318,0.001232,28,iqs
288425,0.000983,14,iqs
323573,0.001505,34,iqs
277116,0.000157,12,iqs
292453,0.001301,21,iqs
277116,0.000147,8,iqs
300028,0.000963,18,iqs
318582,0.001786,36,iqs
345233,0.002468,76,iqs
318582,0.000981,18,iqs
300318,0.001339,29,iqs
323334,0.002397,63,iqs
323334,0.001696,34,iqs
345233,0.002663,67,iqs
345233,0.001445,38,iqs
345233,0.001986,40,iqs
261748,0.000124,6,iqs
277116,0.000112,6,iqs
276977,0.000987,20,iqs
283112,9.6e-05,9,iqs
288425,0.000823,17,iqs
299066,0.001405,25,iqs
345233,0.000898,21,iqs
292453,0.001206,20,iqs
276010,0.000139,9,iqs
318582,0.00183,38,iqs
323573,0.001686,34,iqs
288770,0.000792,18,iqs
323334,0.002204,41,iqs
323334,0.001295,27,iqs
345233,0.002369,62,iqs
345233,0.002603,57,iqs
277116,0.000141,6,iqs
345233,0.001764,39,iqs
345233,0.000999,23,iqs
276010,0.000127,6,iqs
277116,0.000871,9,iqs
277116,0.000178,15,iqs
345233,0.001243,15,iqs
318582,0.000932,22,iqs
283112,0.000127,4,iqs
323334,0.001308,28,iqs
292453,0.000889,10,iqs
277116,0.000128,10,iqs
345233,0.00171,36,iqs
345233,0.001368,26,iqs
345233,0.000861,16,iqs
288770,0.000114,6,iqs
277116,0.000101,7,iqs
277116,0.000121,7,iqs
323573,0.000878,15,iqs
300028,0.000831,13,iqs
345233,0.000954,15,iqs
323334,0.001272,19,iqs
345233,0.001485,34,iqs
345233,0.001869,43,iqs
