obj,time,oracles,method
1046353.0,0.006103992462158203,0,gurobi
1068982.0,0.01809382438659668,0,gurobi
1124016.0,0.04530787467956543,0,gurobi
1128062.0,0.056607961654663086,0,gurobi
1147185.0,0.21196293830871582,0,gurobi
1153344.0,0.4562869071960449,0,gurobi
998314,0.000387,13,iqs
1026282,0.001026,16,iqs
1055918,0.001317,21,iqs
998314,0.000878,21,iqs
1056722,0.001771,27,iqs
1032039,0.001533,24,iqs
1080842,0.002005,30,iqs
998314,0.00064,19,iqs
1038090,0.001976,30,iqs
1095377,0.00231,36,iqs
1041489,0.001205,28,iqs
1041106,0.002286,38,iqs
1042953,0.0014,31,iqs
1048556,0.002573,45,iqs
1128062,0.002972,59,iqs
1051506,0.00286,48,iqs
1047635,0.001851,48,iqs
998314,0.001371,34,iqs
1062523,0.002194,55,iqs
1054520,0.003113,52,iqs
1130384,0.003353,66,iqs
1030276,0.002005,39,iqs
1079731,0.002531,62,iqs
998314,0.001646,38,iqs
1070501,0.003362,62,iqs
998314,0.000538,24,iqs
1133844,0.003606,72,iqs
1055695,0.002509,56,iqs
1082865,0.002944,68,iqs
1019475,0.002302,45,iqs
1005622,0.001076,36,iqs
1027954,0.001163,30,iqs
1078303,0.002852,65,iqs
1004611,0.00042,9,iqs
1020049,0.002633,51,iqs
1006809,0.001653,42,iqs
1034812,0.001493,36,iqs
1086263,0.004083,102,iqs
1080878,0.005226,96,iqs
1014966,0.001108,12,iqs
1084229,0.003588,85,iqs
1028261,0.003016,54,iqs
1016338,0.001945,45,iqs
1045985,0.001817,40,iqs
1004611,0.000864,27,iqs
1099070,0.004527,121,iqs
1089695,0.005574,102,iqs
998314,0.000284,10,iqs
1006969,0.001455,30,iqs
990966,0.000213,8,iqs
1037268,0.003299,62,iqs
1027444,0.00227,51,iqs
1068007,0.002212,48,iqs
1042261,0.001438,16,iqs
1100265,0.006103,117,iqs
1015585,0.000921,17,iqs
1037448,0.001792,33,iqs
1088717,0.005374,123,iqs
998314,0.000799,18,iqs
1052859,0.003621,65,iqs
1063106,0.002766,67,iqs
1074995,0.002512,52,iqs
1057040,0.001756,25,iqs
1004611,0.001302,37,iqs
1047824,0.001224,22,iqs
1100198,0.006817,179,iqs
1100455,0.006609,138,iqs
1044956,0.002183,41,iqs
1102329,0.006877,147,iqs
1021557,0.001059,22,iqs
1086311,0.003878,69,iqs
1064119,0.003069,79,iqs
1026632,0.001458,31,iqs
1089189,0.002043,29,iqs
1024403,0.00186,49,iqs
1051014,0.00151,30,iqs
1142046,0.010721,173,iqs
1131629,0.00569,126,iqs
1111760,0.007323,200,iqs
1079367,0.002497,44,iqs
1077671,0.002787,59,iqs
1098031,0.003411,87,iqs
1130384,0.004466,86,iqs
1050878,0.001976,44,iqs
1131629,0.008168,179,iqs
1066734,0.002081,54,iqs
1075501,0.001845,42,iqs
1094412,0.002937,65,iqs
1117085,0.007644,211,iqs
1084241,0.003102,69,iqs
1095646,0.00302,57,iqs
1080709,0.002239,57,iqs
1069481,0.002555,64,iqs
1103830,0.00481,130,iqs
1098555,0.003328,75,iqs
1095002,0.002704,63,iqs
1096428,0.003274,60,iqs
1099255,0.002566,63,iqs
1117085,0.003702,82,iqs
1131629,0.00975,254,iqs
1131629,0.006812,130,iqs
1072969,0.002992,71,iqs
1107212,0.002979,66,iqs
1142046,0.005486,151,iqs
1100675,0.003602,69,iqs
1119069,0.004056,97,iqs
1131629,0.004387,106,iqs
1079217,0.003209,75,iqs
1104617,0.004263,98,iqs
1108972,0.003895,92,iqs
1091782,0.003637,83,iqs
1105427,0.004489,102,iqs
1106466,0.004882,96,iqs
1121488,0.004316,100,iqs
1121488,0.005385,130,iqs
1096195,0.004061,92,iqs
1122211,0.005876,142,iqs
1103560,0.005043,111,iqs
1122211,0.005921,140,iqs
1124016,0.006707,158,iqs
1117117,0.005436,125,iqs
1109367,0.006438,146,iqs
1111331,0.007019,133,iqs
1119023,0.006973,152,iqs
1114954,0.007948,179,iqs
1147185,0.011502,218,iqs
1120397,0.008785,178,iqs
1132808,0.00978,184,iqs
1133844,0.018395,340,iqs
1123819,0.009531,194,iqs
1119381,0.012301,189,iqs
1147185,0.019991,364,iqs
1131629,0.012557,196,iqs
1133844,0.015306,264,iqs
1132808,0.017292,271,iqs
1133844,0.022691,246,iqs
1142046,0.02082,318,iqs
1142046,0.024855,283,iqs
1147185,0.025697,299,iqs
1147185,0.024619,336,iqs
1147185,0.040457,317,iqs
1142046,0.026934,276,iqs
1133844,0.034364,281,iqs
1142046,0.03613,313,iqs
1147185,0.051895,394,iqs
1142046,0.060487,384,iqs
1147185,0.053039,431,iqs
1147185,0.067415,443,iqs
1133844,0.069529,341,iqs
1147185,0.072344,384,iqs
1147185,0.06299,472,iqs
1147185,0.105776,475,iqs
1133844,0.19302,606,iqs
1142046,0.193895,623,iqs
1147185,0.196271,659,iqs
998314,0.000209,3,iqs
1023164,0.001067,9,iqs
998314,0.000627,23,iqs
1044048,0.001459,12,iqs
1017655,0.001477,31,iqs
1072485,0.00192,18,iqs
1020502,0.001849,35,iqs
1075038,0.002556,28,iqs
998314,0.001752,41,iqs
1030919,0.002518,45,iqs
998314,0.000669,22,iqs
1092150,0.003134,40,iqs
1012496,0.002525,44,iqs
1043056,0.002944,53,iqs
1058682,0.001505,28,iqs
998314,0.001012,31,iqs
1013575,0.002921,50,iqs
1047338,0.003334,62,iqs
1032246,0.001769,34,iqs
1103200,0.004032,59,iqs
1059453,0.002294,40,iqs
1016537,0.003407,57,iqs
1062200,0.002757,46,iqs
1061144,0.004375,75,iqs
1055177,0.002466,49,iqs
1029007,0.003847,63,iqs
1106836,0.004696,74,iqs
998314,0.000754,20,iqs
1062311,0.003266,52,iqs
1071859,0.004738,83,iqs
1058950,0.00304,55,iqs
1021626,0.001742,26,iqs
998314,0.002943,37,iqs
1040687,0.004142,67,iqs
1062340,0.003676,58,iqs
1091164,0.005171,89,iqs
1030276,0.002205,33,iqs
1122211,0.006308,100,iqs
1044602,0.003721,40,iqs
1084804,0.003957,72,iqs
998314,0.001647,29,iqs
1087937,0.004168,64,iqs
1042485,0.004803,79,iqs
998314,0.001818,47,iqs
1050878,0.004256,46,iqs
1087086,0.004361,78,iqs
1072496,0.002582,37,iqs
1017655,0.002474,35,iqs
