obj,time,oracles,method
265984.0,0.018306970596313477,0,gurobi
280742.0,0.01980900764465332,0,gurobi
287633.0,0.02687692642211914,0,gurobi
311713.0,0.031013965606689453,0,gurobi
284410,0.000114,11,iqs
294391,0.000752,17,iqs
259219,0.000237,20,iqs
311713,0.001104,31,iqs
268758,0.000873,23,iqs
280184,0.000476,31,iqs
294391,0.00123,26,iqs
257032,0.000119,6,iqs
287633,0.001108,34,iqs
287633,0.000826,12,iqs
294391,0.001623,47,iqs
311713,0.002505,82,iqs
311713,0.001969,67,iqs
294391,0.001589,53,iqs
265984,0.000247,20,iqs
259219,0.000355,20,iqs
311713,0.002343,92,iqs
259219,0.00028,24,iqs
311713,0.001085,33,iqs
268758,0.001039,23,iqs
294391,0.000977,34,iqs
284410,0.00139,26,iqs
268758,0.000426,22,iqs
290394,0.001718,30,iqs
284410,9.2e-05,6,iqs
284410,0.00109,28,iqs
311713,0.002072,45,iqs
311713,0.002367,81,iqs
290394,0.001409,34,iqs
290018,0.000705,9,iqs
311713,0.001764,42,iqs
284410,0.000709,34,iqs
294391,0.001085,22,iqs
311713,0.001355,38,iqs
268758,0.000199,12,iqs
311713,0.001802,51,iqs
280184,0.000837,15,iqs
283453,0.001179,23,iqs
259219,0.000155,6,iqs
284410,0.001461,31,iqs
294391,0.000823,14,iqs
290018,0.001814,39,iqs
311713,0.002228,74,iqs
294391,0.002142,42,iqs
311713,0.003146,82,iqs
257032,0.000561,53,iqs
265984,0.00044,34,iqs
283453,0.001289,56,iqs
259219,0.000261,24,iqs
283453,0.001254,40,iqs
284410,0.001651,59,iqs
265984,0.001018,32,iqs
290394,0.00162,48,iqs
280184,0.000318,13,iqs
311713,0.002025,62,iqs
283453,0.001448,47,iqs
311713,0.002007,57,iqs
287633,0.001128,22,iqs
283679,0.000156,7,iqs
290018,0.001827,50,iqs
311713,0.001541,31,iqs
284410,0.000922,10,iqs
294391,0.002181,53,iqs
290394,0.001321,16,iqs
265984,0.000857,48,iqs
311713,0.001884,37,iqs
284410,0.001703,62,iqs
265984,0.000483,26,iqs
311713,0.003493,104,iqs
290394,0.002157,73,iqs
265984,0.000189,14,iqs
311713,0.001183,35,iqs
311713,0.002516,84,iqs
290394,0.000888,20,iqs
311713,0.001231,25,iqs
265984,0.000149,8,iqs
259219,0.001146,51,iqs
294226,0.000778,11,iqs
265984,0.001811,54,iqs
311713,0.001417,29,iqs
290394,0.002142,58,iqs
294226,0.002473,66,iqs
282382,0.00132,60,iqs
284410,0.000181,8,iqs
284410,0.002007,63,iqs
311713,0.000889,17,iqs
311713,0.003163,90,iqs
311713,0.002341,69,iqs
284410,0.000171,19,iqs
294226,0.000923,25,iqs
282382,0.000307,21,iqs
311713,0.001397,50,iqs
311713,0.000951,24,iqs
259219,0.000177,10,iqs
294391,0.000955,16,iqs
265984,0.000307,20,iqs
311713,0.001039,28,iqs
311713,0.001622,46,iqs
265984,0.000292,17,iqs
284410,0.000197,11,iqs
282382,0.00099,20,iqs
311713,0.00087,15,iqs
311713,0.001292,25,iqs
268758,0.000145,6,iqs
283453,0.000875,16,iqs
259219,0.000261,19,iqs
284410,0.001214,19,iqs
283679,0.000985,26,iqs
287633,0.001613,30,iqs
284410,0.000424,25,iqs
311713,0.00154,37,iqs
294391,0.002224,50,iqs
311713,0.00136,43,iqs
280742,0.000306,25,iqs
294391,0.001067,34,iqs
311713,0.003126,99,iqs
280184,0.00021,14,iqs
257032,0.000248,15,iqs
311713,0.002154,65,iqs
290018,0.000995,24,iqs
280742,0.001001,23,iqs
294391,0.001322,27,iqs
290018,0.001558,40,iqs
294391,0.002026,54,iqs
311713,0.004362,103,iqs
311713,0.00308,96,iqs
259219.0,0.008327960968017578,0,gurobi
280184.0,0.02031397819519043,0,gurobi
287633.0,0.024487972259521484,0,gurobi
311713.0,0.026958942413330078,0,gurobi
257032,0.000169,11,iqs
259219,0.000115,16,iqs
280184,0.00089,17,iqs
280742,0.000923,19,iqs
287633,0.001288,25,iqs
257032,9.1e-05,7,iqs
284410,0.00126,25,iqs
282382,0.000779,44,iqs
294226,0.001825,55,iqs
290018,0.000792,19,iqs
311713,0.001552,28,iqs
259219,0.000101,3,iqs
311713,0.001502,53,iqs
311713,0.002217,66,iqs
294391,0.001063,23,iqs
282382,0.000802,9,iqs
265984,0.000108,7,iqs
311713,0.001417,33,iqs
287633,0.001093,15,iqs
311713,0.000792,10,iqs
257032,0.000239,21,iqs
311713,0.001551,36,iqs
268758,0.000845,24,iqs
265984,0.000389,36,iqs
284410,0.001151,33,iqs
311713,0.000961,42,iqs
290394,0.000249,19,iqs
294391,0.001487,45,iqs
284410,0.000108,9,iqs
311713,0.001143,44,iqs
311713,0.002066,80,iqs
311713,0.000704,12,iqs
257032,0.000421,31,iqs
287633,0.001055,46,iqs
284410,0.000284,24,iqs
311713,0.001416,70,iqs
294391,0.000904,27,iqs
311713,0.001429,50,iqs
