obj,time,oracles,method
2276162.0,0.009267091751098633,0,gurobi
2282723.0,0.043882131576538086,0,gurobi
2306573.0,0.12390017509460449,0,gurobi
2379498.0,0.12438702583312988,0,gurobi
2405320.0,0.21164608001708984,0,gurobi
2413028.0,0.3453540802001953,0,gurobi
2413535.0,0.43425917625427246,0,gurobi
2415018.0,0.9265351295471191,0,gurobi
2433835.0,0.9685389995574951,0,gurobi
2444729.0,1.0700931549072266,0,gurobi
2447166.0,1.2311830520629883,0,gurobi
2447166.0,3.578235149383545,0,gurobi
2449193.0,11.105024099349976,0,gurobi
2189746,0.001657,16,iqs
2212812,0.002689,19,iqs
2171014,0.006551,62,iqs
2228681,0.00333,22,iqs
2174758,0.007439,68,iqs
2236733,0.003814,29,iqs
2192097,0.00786,74,iqs
2292783,0.004168,32,iqs
2228586,0.008178,81,iqs
2258967,0.00888,87,iqs
2294729,0.009277,94,iqs
2309314,0.009974,103,iqs
2293442,0.007006,51,iqs
2151517,0.013571,58,iqs
2319601,0.007372,57,iqs
2322107,0.011107,114,iqs
2193701,0.001651,13,iqs
2190791,0.01464,64,iqs
2330462,0.008159,65,iqs
2385426,0.011931,125,iqs
2211466,0.002731,21,iqs
2206834,0.01554,72,iqs
2346487,0.009117,74,iqs
2228130,0.003279,24,iqs
2386628,0.01286,132,iqs
2209150,0.016039,75,iqs
2240626,0.00366,27,iqs
2387810,0.010078,81,iqs
2405731,0.010914,87,iqs
2292072,0.004111,30,iqs
2408205,0.014409,143,iqs
2149123,0.015467,66,iqs
2271691,0.016982,82,iqs
2274899,0.017403,85,iqs
2406124,0.012192,99,iqs
2150028,0.016634,69,iqs
2324092,0.005794,45,iqs
2291338,0.017761,89,iqs
2207681,0.017143,73,iqs
2325463,0.00619,49,iqs
2282885,0.017605,76,iqs
2325942,0.006757,56,iqs
2304240,0.020258,118,iqs
2335367,0.0186,86,iqs
2390869,0.007748,65,iqs
2312622,0.020699,123,iqs
2410199,0.01713,128,iqs
2131032,0.017475,73,iqs
2316008,0.021779,129,iqs
2159360,0.018488,77,iqs
2333722,0.022305,135,iqs
2338030,0.021379,103,iqs
2154207,0.016959,82,iqs
2158416,0.020381,75,iqs
2174581,0.013293,57,iqs
2337746,0.022775,139,iqs
2312018,0.019359,91,iqs
2356963,0.022031,111,iqs
2188311,0.01794,89,iqs
2196050,0.021717,83,iqs
2118854,0.012068,59,iqs
2195075,0.014419,65,iqs
2355554,0.023518,148,iqs
2226077,0.01845,92,iqs
2152552,0.013026,62,iqs
2283099,0.022639,91,iqs
2198266,0.014946,71,iqs
2179692,0.013449,65,iqs
2231937,0.019232,100,iqs
2328368,0.021921,108,iqs
2149123,0.009716,55,iqs
2399962,0.024847,160,iqs
2199670,0.01541,78,iqs
2287580,0.023396,101,iqs
2430710,0.02298,166,iqs
2232346,0.01977,104,iqs
2188146,0.014247,71,iqs
2150028,0.010731,62,iqs
2253636,0.015902,83,iqs
2337556,0.023172,129,iqs
2266434,0.02016,107,iqs
2428440,0.026215,175,iqs
2206692,0.01472,74,iqs
2151517,0.011397,65,iqs
2310202,0.016619,96,iqs
2297840,0.02509,112,iqs
2217222,0.015163,77,iqs
2339685,0.024453,138,iqs
2209894,0.012058,69,iqs
2280117,0.021434,113,iqs
2359419,0.017213,99,iqs
2438503,0.026214,190,iqs
2237689,0.015969,83,iqs
2264747,0.012574,72,iqs
2362487,0.029208,152,iqs
2310445,0.027312,131,iqs
2252944,0.016751,94,iqs
2318310,0.013461,78,iqs
2281309,0.022872,124,iqs
2361327,0.026668,158,iqs
2294778,0.017485,100,iqs
2382784,0.030948,171,iqs
2333381,0.014193,86,iqs
2356011,0.028481,143,iqs
2371219,0.020187,116,iqs
2302998,0.023817,133,iqs
2383711,0.014727,89,iqs
2327918,0.018435,108,iqs
2373078,0.020969,126,iqs
2315882,0.024446,139,iqs
2336235,0.018875,111,iqs
2395626,0.023349,121,iqs
2394627,0.032663,192,iqs
2383952,0.024908,143,iqs
2438503,0.034144,216,iqs
2374398,0.022905,146,iqs
2362142,0.020425,138,iqs
2397131,0.034155,206,iqs
2411868,0.026863,163,iqs
2402705,0.034503,209,iqs
2417817,0.026182,145,iqs
2417632,0.021453,147,iqs
2422970,0.039055,242,iqs
2377662,0.024572,160,iqs
2378226,0.033229,206,iqs
2380247,0.025518,174,iqs
2388684,0.020809,122,iqs
2414898,0.029395,185,iqs
2390869,0.034329,215,iqs
2401959,0.021159,125,iqs
2423521,0.041544,263,iqs
2410789,0.034872,218,iqs
2427271,0.029317,169,iqs
2364698,0.036532,190,iqs
2397704,0.028117,195,iqs
2402409,0.023179,146,iqs
2373432,0.037688,198,iqs
2403910,0.024355,158,iqs
2430218,0.032475,198,iqs
2410177,0.030179,214,iqs
2155537,0.031541,120,iqs
2202900,0.03243,126,iqs
2410885,0.031053,223,iqs
2429127,0.034999,224,iqs
2253912,0.032965,129,iqs
2425023,0.026872,175,iqs
2260857,0.033694,139,iqs
2385263,0.042389,224,iqs
2265880,0.035419,151,iqs
2425554,0.043757,234,iqs
2429127,0.050043,309,iqs
2434764,0.038321,247,iqs
2299402,0.036495,165,iqs
2304303,0.036951,171,iqs
2430009,0.034251,203,iqs
2348945,0.037438,174,iqs
2438503,0.032458,214,iqs
2426394,0.048806,263,iqs
2419096,0.048163,277,iqs
2441181,0.055587,352,iqs
2421543,0.049388,290,iqs
2398718,0.04302,217,iqs
2438503,0.051592,284,iqs
2409302,0.044457,230,iqs
2422789,0.054912,325,iqs
2447166,0.059902,269,iqs
2431697,0.056991,342,iqs
2408652,0.062751,306,iqs
2410789,0.063145,309,iqs
2447166,0.066752,322,iqs
2442412,0.074886,418,iqs
2413878,0.071505,346,iqs
2426003,0.072405,353,iqs
2447166,0.06711,295,iqs
2434764,0.073922,400,iqs
2444070,0.078197,372,iqs
2434764,0.068512,319,iqs
2431027,0.075342,316,iqs
2434279,0.08222,376,iqs
2444070,0.085216,404,iqs
2441181,0.087247,321,iqs
2447166,0.122632,468,iqs
2415908,0.144963,356,iqs
2424779,0.146086,372,iqs
2429127,0.148804,387,iqs
2434764,0.154124,420,iqs
2442412,0.163393,464,iqs
2447166,0.232851,596,iqs
2441181,0.2574,496,iqs
2441181,0.283414,624,iqs
2426423,0.290628,558,iqs
2434764,0.292258,573,iqs
2442412,0.31392,699,iqs
2442412,0.377071,654,iqs
2441181,0.577863,668,iqs
2441181,0.746401,811,iqs
2442412,0.808432,961,iqs
2442412,0.835284,927,iqs
2441181,0.890421,1065,iqs
2442412,0.944897,1180,iqs
2124228,0.003034,35,iqs
