obj,time,oracles,method
8899348.0,0.41692590713500977,0,gurobi
8914891.0,0.44419288635253906,0,gurobi
9058125.0,0.8739109039306641,0,gurobi
9087775.0,1.6141340732574463,0,gurobi
9687444.0,3.166680097579956,0,gurobi
9716410.0,8.54200291633606,0,gurobi
9725991.0,8.552520036697388,0,gurobi
9727701.0,12.862251043319702,0,gurobi
9763258.0,12.944693088531494,0,gurobi
9766052.0,30.01991891860962,0,gurobi
8510542,0.00431,18,iqs
8512911,0.005094,24,iqs
8632794,0.005534,27,iqs
8669358,0.006004,31,iqs
8686263,0.006788,34,iqs
8771250,0.007399,42,iqs
8772997,0.008184,55,iqs
8824664,0.008783,59,iqs
8852955,0.009316,62,iqs
8869121,0.009744,66,iqs
8877938,0.010974,73,iqs
8978630,0.01213,81,iqs
8501227,0.011738,36,iqs
8576412,0.013933,48,iqs
8627895,0.014886,55,iqs
8548696,0.014461,42,iqs
8672129,0.015671,62,iqs
8630554,0.015479,45,iqs
8672341,0.016652,66,iqs
8661069,0.015977,50,iqs
8986586,0.020197,106,iqs
8751484,0.017712,75,iqs
8693007,0.016967,56,iqs
8834611,0.018093,78,iqs
8766430,0.018125,63,iqs
8864411,0.019006,84,iqs
8919250,0.020167,92,iqs
8769890,0.021162,75,iqs
8990366,0.024913,123,iqs
8798742,0.021795,78,iqs
8798908,0.022547,84,iqs
8816633,0.022884,87,iqs
8880114,0.023205,93,iqs
8883497,0.024033,99,iqs
8559853,0.02164,53,iqs
8898123,0.024405,103,iqs
8580520,0.022559,56,iqs
8539777,0.015183,41,iqs
8634241,0.023019,59,iqs
8949422,0.029467,115,iqs
8552840,0.015862,44,iqs
8659573,0.023409,63,iqs
8952976,0.026499,112,iqs
8565913,0.016261,47,iqs
8699031,0.024082,66,iqs
8566843,0.016668,50,iqs
8785498,0.024409,69,iqs
8624157,0.017003,58,iqs
8968533,0.032582,132,iqs
8672619,0.017451,62,iqs
8893968,0.025977,77,iqs
8716117,0.017908,70,iqs
8905359,0.027065,85,iqs
8736032,0.018202,73,iqs
8558894,0.025805,51,iqs
8509628,0.028403,68,iqs
8985421,0.035742,143,iqs
8785487,0.018861,76,iqs
8517609,0.029021,72,iqs
8563979,0.029512,78,iqs
8600344,0.027036,57,iqs
8788891,0.019416,79,iqs
8625288,0.029844,82,iqs
8963109,0.033813,130,iqs
8652169,0.027378,63,iqs
8835190,0.01992,82,iqs
8666158,0.03012,85,iqs
8685869,0.027726,71,iqs
8681592,0.030401,89,iqs
8849857,0.020545,88,iqs
8694458,0.028489,78,iqs
8698394,0.03115,95,iqs
8854039,0.021176,94,iqs
8717566,0.03152,99,iqs
8867345,0.021466,97,iqs
8758052,0.029227,86,iqs
8959233,0.0309,99,iqs
8548553,0.036662,64,iqs
8878498,0.022086,100,iqs
8723483,0.037531,68,iqs
8913464,0.022554,106,iqs
8963550,0.032127,110,iqs
8532603,0.022017,45,iqs
8758380,0.030744,99,iqs
8915633,0.023237,109,iqs
8632518,0.022611,48,iqs
8762011,0.031088,102,iqs
8772396,0.033676,106,iqs
8762165,0.031518,109,iqs
8797441,0.038906,77,iqs
8975787,0.033179,121,iqs
8967173,0.024021,115,iqs
8778305,0.031906,112,iqs
8684225,0.023627,59,iqs
8777282,0.034503,112,iqs
8781841,0.032478,116,iqs
8783684,0.034984,117,iqs
8991573,0.042327,164,iqs
8737346,0.024404,62,iqs
8802708,0.040277,85,iqs
8822814,0.035301,120,iqs
8819512,0.040574,91,iqs
8990459,0.035094,133,iqs
8738597,0.025473,68,iqs
8830038,0.036332,127,iqs
8995826,0.035447,136,iqs
8977460,0.026178,123,iqs
8827621,0.041427,98,iqs
8790875,0.034153,125,iqs
8889680,0.036627,133,iqs
8999175,0.035946,142,iqs
8875046,0.041843,101,iqs
8821323,0.034504,128,iqs
8740271,0.026006,74,iqs
8924357,0.036917,136,iqs
8909412,0.042631,109,iqs
8743626,0.026931,80,iqs
8934815,0.037874,146,iqs
8847237,0.035458,141,iqs
8917622,0.042923,114,iqs
8766472,0.027375,83,iqs
8923968,0.043647,117,iqs
8819544,0.027943,86,iqs
8991573,0.038997,153,iqs
8876899,0.03713,151,iqs
8830061,0.028474,92,iqs
8994127,0.029662,141,iqs
8854421,0.02926,99,iqs
9002640,0.030265,146,iqs
9008708,0.039684,159,iqs
8903064,0.038447,161,iqs
9000856,0.04844,190,iqs
8854952,0.030445,105,iqs
9006030,0.049839,202,iqs
8925452,0.047591,130,iqs
8933595,0.040912,174,iqs
8863284,0.032543,113,iqs
8950389,0.042003,180,iqs
8968980,0.042587,183,iqs
9019594,0.035059,162,iqs
9024758,0.053659,218,iqs
8935924,0.052104,147,iqs
8967327,0.052932,156,iqs
8970187,0.046206,195,iqs
