obj,time,oracles,method
6324188.0,0.2669801712036133,0,gurobi
6825007.0,1.4681000709533691,0,gurobi
6861739.0,1.5254590511322021,0,gurobi
6901415.0,5.495549201965332,0,gurobi
6903173.0,10.474387168884277,0,gurobi
5937386,0.001102,7,iqs
6062666,0.002187,13,iqs
5952540,0.001272,4,iqs
6156545,0.002752,17,iqs
6023511,0.002337,7,iqs
6198182,0.003343,21,iqs
5981281,0.001114,4,iqs
6086043,0.003566,17,iqs
6080825,0.002084,11,iqs
6261698,0.005138,33,iqs
5899548,0.001586,6,iqs
5968652,0.002495,9,iqs
6113321,0.00545,29,iqs
6345057,0.006358,39,iqs
6150140,0.003873,19,iqs
6020453,0.003259,15,iqs
6116093,0.005969,34,iqs
5904680,0.00144,9,iqs
6069679,0.003684,19,iqs
5938796,0.00173,11,iqs
6072173,0.004246,22,iqs
5964754,0.00254,13,iqs
6389525,0.008231,48,iqs
6146696,0.007566,40,iqs
5970452,0.003052,17,iqs
6163306,0.004676,27,iqs
5969548,0.003218,14,iqs
6152622,0.006598,27,iqs
5985239,0.001601,4,iqs
6404236,0.009112,51,iqs
5994170,0.003826,20,iqs
6164132,0.005422,31,iqs
6150602,0.008697,54,iqs
6014238,0.003976,18,iqs
6050006,0.004482,23,iqs
5927460,0.001443,6,iqs
6254371,0.007203,30,iqs
6166350,0.005969,36,iqs
6158135,0.009305,58,iqs
6093623,0.003582,10,iqs
6077697,0.004743,25,iqs
5876241,0.00159,6,iqs
6083901,0.006046,32,iqs
5936611,0.003479,15,iqs
6227664,0.006994,46,iqs
6086431,0.005253,30,iqs
6211688,0.010115,62,iqs
5938042,0.002484,9,iqs
6097680,0.004928,19,iqs
5872518,0.001616,5,iqs
6250052,0.007523,50,iqs
5940766,0.004498,22,iqs
6121031,0.007146,39,iqs
6125625,0.005772,34,iqs
6230893,0.010725,68,iqs
6265989,0.005554,22,iqs
5971709,0.003255,16,iqs
5893763,0.002729,8,iqs
6258079,0.008163,57,iqs
5994628,0.005191,25,iqs
5971959,0.003933,20,iqs
5927041,0.001581,4,iqs
6468496,0.015247,71,iqs
6218255,0.006793,40,iqs
6273805,0.011965,49,iqs
6326155,0.006107,28,iqs
6271318,0.011851,77,iqs
6131521,0.007592,43,iqs
5928381,0.003334,16,iqs
6275110,0.008813,61,iqs
5958398,0.001496,6,iqs
6007726,0.005805,28,iqs
5973806,0.004391,27,iqs
5976454,0.003173,11,iqs
6312251,0.012628,55,iqs
6336785,0.009553,68,iqs
6351691,0.007203,35,iqs
6329031,0.01331,86,iqs
6500689,0.019157,98,iqs
5960560,0.004802,22,iqs
6133904,0.008267,48,iqs
5992139,0.00247,9,iqs
6359696,0.008555,46,iqs
6253869,0.008465,55,iqs
6062551,0.006764,35,iqs
6007114,0.004148,19,iqs
6347488,0.013817,89,iqs
6350639,0.010509,76,iqs
6013778,0.004915,30,iqs
6505850,0.020256,104,iqs
6044864,0.005697,31,iqs
6320226,0.0147,69,iqs
6145858,0.009017,51,iqs
6386694,0.009418,52,iqs
6367533,0.015224,96,iqs
6083173,0.007451,38,iqs
6041412,0.005413,33,iqs
6215809,0.003703,21,iqs
6121713,0.00639,40,iqs
6360294,0.015235,75,iqs
6393607,0.009811,56,iqs
6150160,0.009894,64,iqs
6057634,0.006683,30,iqs
6106720,0.00813,41,iqs
6277554,0.012206,72,iqs
6068642,0.006203,36,iqs
6264698,0.004405,24,iqs
6545363,0.022799,119,iqs
6397343,0.010378,59,iqs
6254416,0.010351,68,iqs
6376619,0.017202,106,iqs
6161489,0.007626,51,iqs
6383281,0.016478,83,iqs
6168760,0.007276,33,iqs
6163178,0.008708,47,iqs
6110542,0.006731,40,iqs
6360773,0.015153,107,iqs
6550936,0.02324,125,iqs
6306321,0.005542,40,iqs
6401665,0.016847,86,iqs
6201052,0.0084,59,iqs
6469169,0.012276,67,iqs
6201993,0.009386,50,iqs
6295596,0.015038,86,iqs
6194936,0.008397,44,iqs
6263205,0.012473,79,iqs
6131642,0.00798,46,iqs
6403217,0.017408,94,iqs
6201518,0.009797,69,iqs
6377336,0.020755,124,iqs
6159991,0.008543,50,iqs
6271591,0.013055,85,iqs
6202805,0.010246,75,iqs
6444874,0.01798,97,iqs
6367510,0.017574,121,iqs
6472234,0.013442,76,iqs
6196001,0.009443,51,iqs
6179504,0.008944,54,iqs
6229343,0.010805,81,iqs
6354326,0.00891,58,iqs
6570722,0.026861,142,iqs
6381874,0.022198,132,iqs
6394957,0.018153,124,iqs
6366815,0.014384,91,iqs
6254489,0.009332,57,iqs
6279898,0.010321,59,iqs
6342180,0.018812,110,iqs
6263330,0.01348,70,iqs
6257616,0.012126,89,iqs
6384620,0.010217,66,iqs
6393622,0.019428,113,iqs
6417058,0.019033,127,iqs
6427724,0.024287,140,iqs
6476414,0.017202,93,iqs
6270970,0.011343,65,iqs
6417843,0.0202,136,iqs
6357447,0.013005,70,iqs
6409117,0.017789,106,iqs
6401258,0.022172,121,iqs
6333616,0.016794,90,iqs
6312453,0.013283,71,iqs
6330978,0.015565,102,iqs
6360218,0.014363,76,iqs
6415206,0.019962,114,iqs
6406510,0.015285,79,iqs
6347655,0.017789,96,iqs
6421908,0.015219,91,iqs
6418700,0.023924,153,iqs
6441375,0.015869,95,iqs
6481716,0.021803,106,iqs
6494251,0.02773,124,iqs
6359376,0.019185,115,iqs
6406292,0.019902,108,iqs
6440441,0.025547,164,iqs
6412114,0.01779,88,iqs
6413102,0.026761,137,iqs
6445882,0.026497,170,iqs
6428794,0.03249,167,iqs
6439007,0.021261,127,iqs
6315016,0.019477,99,iqs
6421448,0.028344,147,iqs
6409398,0.02322,123,iqs
6466512,0.02102,100,iqs
6479592,0.029416,153,iqs
6477329,0.03452,181,iqs
6429931,0.020775,106,iqs
6515076,0.031876,144,iqs
6476881,0.030398,182,iqs
6419002,0.027678,133,iqs
6455574,0.021933,115,iqs
6481019,0.035854,188,iqs
6455738,0.024834,149,iqs
6508383,0.023311,109,iqs
6492327,0.031605,139,iqs
6507274,0.040405,216,iqs
6494497,0.034214,203,iqs
6521288,0.033393,167,iqs
6467199,0.023512,127,iqs
6437892,0.028468,136,iqs
6455991,0.026546,125,iqs
6541073,0.033126,150,iqs
6587767,0.044872,199,iqs
6422743,0.03102,151,iqs
6527789,0.035315,213,iqs
6494011,0.024195,133,iqs
6531258,0.026096,117,iqs
6465560,0.028214,167,iqs
6458838,0.029674,144,iqs
6477369,0.028158,136,iqs
6445396,0.032085,158,iqs
6522645,0.035974,176,iqs
6564662,0.026747,120,iqs
6512829,0.030582,147,iqs
6509518,0.029735,174,iqs
6502553,0.026126,144,iqs
6565733,0.027606,123,iqs
6512276,0.02983,149,iqs
6530312,0.037337,182,iqs
6524433,0.031501,188,iqs
6537293,0.038331,190,iqs
6492664,0.0385,164,iqs
6541969,0.038688,171,iqs
6446429,0.035822,175,iqs
6573640,0.039185,193,iqs
6496983,0.039673,172,iqs
6556915,0.040448,184,iqs
6554018,0.042239,239,iqs
6517938,0.034106,165,iqs
6498964,0.040835,178,iqs
6518977,0.050287,241,iqs
6485561,0.038795,187,iqs
6535182,0.035577,200,iqs
6575858,0.043414,245,iqs
6510683,0.041771,187,iqs
6531513,0.037714,169,iqs
6489794,0.040527,195,iqs
6548651,0.036972,174,iqs
6515713,0.043566,196,iqs
6530189,0.036056,176,iqs
6508423,0.043518,212,iqs
6577484,0.046645,209,iqs
6564641,0.039744,183,iqs
6587629,0.037394,185,iqs
6602644,0.061611,232,iqs
6587708,0.051259,273,iqs
6523255,0.049563,213,iqs
6531062,0.047423,233,iqs
6571600,0.043793,197,iqs
6591265,0.041496,218,iqs
6588179,0.051742,228,iqs
6533237,0.0513,225,iqs
6574780,0.054763,237,iqs
6534788,0.063694,274,iqs
6542917,0.050032,237,iqs
6543823,0.051581,250,iqs
6540952,0.067231,289,iqs
6551576,0.052742,202,iqs
6552941,0.068082,296,iqs
6584607,0.062078,260,iqs
6588361,0.061398,259,iqs
6568470,0.055488,170,iqs
6607846,0.065324,305,iqs
6534998,0.062524,265,iqs
6553118,0.067301,257,iqs
6606478,0.068497,280,iqs
6564268,0.064139,238,iqs
6621266,0.071482,324,iqs
6554186,0.067513,291,iqs
6569027,0.064829,241,iqs
6611038,0.061402,261,iqs
6594584,0.06525,247,iqs
6559760,0.065326,286,iqs
6607882,0.084692,296,iqs
6571539,0.069486,303,iqs
6589949,0.070604,313,iqs
6574635,0.066905,248,iqs
6592746,0.075299,339,iqs
6602576,0.075707,342,iqs
6632919,0.071487,286,iqs
6557687,0.094935,355,iqs
6568242,0.083205,326,iqs
6588969,0.082947,292,iqs
6574476,0.082381,213,iqs
6561663,0.099324,376,iqs
6574523,0.083911,223,iqs
6572034,0.085632,334,iqs
6589339,0.093387,308,iqs
6620382,0.089481,402,iqs
6575367,0.085568,231,iqs
6554241,0.094506,298,iqs
6586020,0.088526,242,iqs
6577228,0.10574,400,iqs
6611602,0.098917,346,iqs
6627760,0.09691,417,iqs
6568846,0.100116,317,iqs
6596491,0.102715,331,iqs
6586757,0.102988,329,iqs
6597710,0.098997,371,iqs
6593811,0.105166,337,iqs
6606310,0.106,340,iqs
6612219,0.106681,343,iqs
6618993,0.113541,378,iqs
6598966,0.117509,372,iqs
6633089,0.119559,375,iqs
6639400,0.121559,464,iqs
6581933,0.133384,448,iqs
6623982,0.134023,451,iqs
6605891,0.118464,295,iqs
6637260,0.127777,354,iqs
6609290,0.158351,387,iqs
6612253,0.161358,396,iqs
6628217,0.150215,349,iqs
6624775,0.162643,443,iqs
6600500,0.157402,451,iqs
6610267,0.168605,358,iqs
6591281,0.170122,368,iqs
6631000,0.183531,424,iqs
6618398,0.177391,378,iqs
6617659,0.179023,406,iqs
6616591,0.200749,457,iqs
6602690,0.183786,506,iqs
6630718,0.185775,429,iqs
6640415,0.195184,459,iqs
6627331,0.208461,479,iqs
6637833,0.192885,440,iqs
6622637,0.20032,433,iqs
6630747,0.215574,524,iqs
6621182,0.22803,593,iqs
6648499,0.23939,571,iqs
6609533,0.256287,499,iqs
6648409,0.257833,523,iqs
6641157,0.259824,462,iqs
6651500,0.272782,621,iqs
6625247,0.268511,659,iqs
6616874,0.291687,553,iqs
6646863,0.299551,531,iqs
6616923,0.333355,620,iqs
6627331,0.343125,641,iqs
6641040,0.342044,586,iqs
6630728,0.359102,623,iqs
6630976,0.360154,679,iqs
6641738,0.357079,554,iqs
6644970,0.370058,718,iqs
6634971,0.39057,588,iqs
6645464,0.396165,766,iqs
6646863,0.394727,676,iqs
6652384,0.391277,601,iqs
6641738,0.457309,675,iqs
6633034,0.513715,825,iqs
6647997,0.539054,896,iqs
6643683,0.537905,732,iqs
6651500,0.55954,777,iqs
6637260,0.578358,897,iqs
6651500,0.715533,1016,iqs
6645464,0.706299,1025,iqs
6625139,0.734318,682,iqs
6629895,0.761179,727,iqs
6639400,0.823038,760,iqs
6633417,0.862047,843,iqs
6636200,0.863066,850,iqs
6638998,0.871786,878,iqs
6643683,0.894782,921,iqs
6644830,0.881396,878,iqs
6648499,0.88509,891,iqs
6641569,1.035822,898,iqs
6647997,1.017586,1186,iqs
6651500,1.03871,1010,iqs
6641040,1.040333,905,iqs
6648499,1.084412,1059,iqs
6652384,1.089426,968,iqs
6651500,1.133807,1147,iqs
6646863,1.137571,1007,iqs
6652384,1.440957,1384,iqs
6648499,1.515958,861,iqs
6652384,2.002977,1100,iqs
6812627,6.083479,1563,iqs
6887023,6.243717,1686,iqs
6652384,16.24807,1991,iqs
6798953,18.663828,2520,iqs
6848762,18.748647,2609,iqs
6860020,18.752988,2626,iqs
6872058,18.914058,2729,iqs
6873111,19.366627,2911,iqs
6883168,19.670223,3076,iqs
6887023,20.083151,3240,iqs
6652384,47.700676,2393,iqs
6652384,52.767674,3120,iqs
6768847,71.661722,4653,iqs
6788713,71.665932,4667,iqs
6806003,72.03273,4877,iqs
6808306,72.035181,4890,iqs
6840777,72.06948,4962,iqs
6843666,72.120601,5051,iqs
6851838,72.272041,5218,iqs
6855124,72.3267,5289,iqs
6855612,72.461069,5406,iqs
6857536,72.573722,5520,iqs
6860543,73.512228,5814,iqs
6798953,76.180329,3690,iqs
6811202,76.304724,3821,iqs
6812601,76.312685,3842,iqs
6820061,76.36605,3909,iqs
6825393,76.402375,3974,iqs
6828991,76.461215,4067,iqs
6839489,76.747783,4250,iqs
6844854,77.069586,4448,iqs
6894119,77.425897,4632,iqs
6861563,81.13354,6649,iqs
6868612,82.593591,7007,iqs
6872594,82.932195,7187,iqs
6881810,84.64106,7540,iqs
6767091,161.437425,4426,iqs
6808451,161.513252,4509,iqs
6829040,161.578224,4580,iqs
6830816,161.630153,4654,iqs
6894119,162.10986,6405,iqs
6851211,162.283315,4909,iqs
6894119,163.029063,5167,iqs
6805655,180.67159,4834,iqs
6807567,180.697207,4881,iqs
6812627,180.929464,5008,iqs
6887023,181.058468,5145,iqs
6652384,192.475951,4960,iqs
6894119,264.81554,8281,iqs
5939942,0.001123,7,iqs
5938796,0.001052,7,iqs
6016417,0.002027,10,iqs
6052098,0.002588,13,iqs
5920830,0.001429,7,iqs
5942614,0.002735,13,iqs
6063861,0.002967,16,iqs
5967545,0.002312,10,iqs
6204312,0.003377,22,iqs
5964241,0.003475,19,iqs
6258315,0.003973,25,iqs
6005489,0.003894,25,iqs
5916588,0.001346,6,iqs
6300348,0.004513,31,iqs
6083109,0.00444,30,iqs
5994303,0.004285,22,iqs
5967327,0.002446,11,iqs
5916588,0.001345,6,iqs
6306714,0.005117,34,iqs
6018372,0.003059,14,iqs
5984380,0.002433,9,iqs
6324296,0.005645,40,iqs
6040261,0.005485,30,iqs
5882477,0.001338,8,iqs
6180898,0.006166,36,iqs
6033790,0.003655,18,iqs
6231140,0.006704,42,iqs
6011657,0.003533,18,iqs
5920513,0.002553,13,iqs
6341986,0.006812,48,iqs
6061260,0.007071,42,iqs
5886985,0.001733,4,iqs
5925988,0.003155,17,iqs
6365808,0.007286,53,iqs
6062743,0.005224,30,iqs
5939443,0.002815,7,iqs
6024698,0.004608,30,iqs
6036354,0.00369,22,iqs
6115863,0.008088,50,iqs
6378546,0.00799,61,iqs
5939816,0.003346,13,iqs
6055053,0.005188,33,iqs
6144972,0.008577,53,iqs
6255376,0.009148,53,iqs
6061799,0.004357,25,iqs
5923384,0.001786,4,iqs
6070118,0.006495,37,iqs
6428903,0.008428,65,iqs
6097678,0.005663,36,iqs
5957566,0.004203,17,iqs
6150767,0.009657,61,iqs
6062855,0.005252,30,iqs
5935435,0.003101,10,iqs
5913833,0.002003,6,iqs
5991025,0.004859,20,iqs
6091925,0.007847,43,iqs
6167753,0.007137,42,iqs
6100004,0.006123,36,iqs
6033073,0.003849,13,iqs
5983940,0.003069,9,iqs
6220076,0.010812,69,iqs
6142833,0.006628,39,iqs
5938796,0.002399,8,iqs
6036543,0.00395,15,iqs
6438951,0.011126,73,iqs
6035523,0.004791,17,iqs
5996362,0.006389,27,iqs
6139026,0.009568,58,iqs
6191856,0.008848,55,iqs
6151891,0.007666,47,iqs
6295723,0.012074,75,iqs
6283748,0.013411,69,iqs
5981281,0.001792,5,iqs
5968520,0.003664,14,iqs
6121497,0.004503,18,iqs
6042193,0.005285,20,iqs
6030811,0.006967,30,iqs
6447545,0.012212,81,iqs
6194072,0.009191,61,iqs
6159142,0.010514,64,iqs
6241560,0.008243,50,iqs
5920830,0.001619,4,iqs
5977393,0.004079,19,iqs
6302474,0.014248,77,iqs
6191850,0.005171,22,iqs
6096019,0.005746,23,iqs
6306041,0.0147,89,iqs
6223113,0.009595,64,iqs
6474270,0.012779,84,iqs
6000026,0.003702,27,iqs
6197552,0.011088,69,iqs
6254688,0.00889,56,iqs
5943054,0.002565,7,iqs
6062505,0.007456,37,iqs
6223125,0.005745,27,iqs
6011306,0.005108,29,iqs
6116426,0.006371,27,iqs
6322239,0.015257,93,iqs
6233958,0.011459,73,iqs
6090596,0.007976,41,iqs
5985182,0.003237,10,iqs
6322456,0.015714,96,iqs
6152564,0.007495,33,iqs
6097358,0.008556,45,iqs
6235984,0.012174,76,iqs
6009609,0.003885,13,iqs
6264283,0.012533,79,iqs
6104496,0.009133,49,iqs
6228920,0.007939,33,iqs
6286097,0.011581,67,iqs
6012361,0.004694,21,iqs
6271257,0.013081,85,iqs
6245350,0.008403,37,iqs
6050621,0.007928,40,iqs
6237023,0.013869,89,iqs
6110504,0.008477,46,iqs
6026309,0.005502,27,iqs
6264364,0.008981,43,iqs
6118349,0.010746,58,iqs
6322630,0.01887,112,iqs
6298490,0.014763,95,iqs
6112390,0.009105,50,iqs
6276146,0.014462,94,iqs
6289736,0.013426,76,iqs
6497882,0.019152,115,iqs
6146311,0.011507,62,iqs
6343539,0.021196,101,iqs
6219868,0.010724,44,iqs
6103085,0.006862,38,iqs
6297547,0.01412,79,iqs
6346944,0.020131,119,iqs
6329381,0.0162,103,iqs
6371275,0.021697,106,iqs
6118916,0.010696,59,iqs
6166278,0.012275,68,iqs
6257508,0.011615,51,iqs
6115615,0.007433,41,iqs
6365671,0.020585,123,iqs
6380969,0.0147,85,iqs
6285650,0.011688,62,iqs
6307913,0.017027,111,iqs
6154520,0.01135,62,iqs
6204303,0.013196,71,iqs
6215918,0.013759,76,iqs
6300475,0.012973,71,iqs
6390916,0.022444,131,iqs
6060261,0.013435,60,iqs
6331316,0.019288,118,iqs
6510633,0.023057,130,iqs
6225577,0.014606,82,iqs
6347343,0.013973,77,iqs
6136070,0.009904,52,iqs
6251257,0.013632,74,iqs
6341169,0.019873,121,iqs
6385644,0.018092,103,iqs
6279543,0.015407,89,iqs
6273650,0.016121,63,iqs
6161489,0.011036,58,iqs
6316633,0.021049,130,iqs
6532996,0.025437,150,iqs
6344621,0.016938,66,iqs
6174036,0.011864,61,iqs
6075259,0.016661,71,iqs
6343440,0.021927,130,iqs
6258998,0.016115,82,iqs
6281410,0.017774,98,iqs
6374509,0.028972,131,iqs
6395559,0.026797,145,iqs
6262658,0.016663,90,iqs
6410513,0.022392,134,iqs
6202268,0.013201,70,iqs
6406431,0.018101,96,iqs
