obj,time,oracles,method
2347245.0,0.010885953903198242,0,gurobi
2385367.0,0.013143062591552734,0,gurobi
2407380.0,0.04522204399108887,0,gurobi
2410766.0,0.04773306846618652,0,gurobi
2454408.0,0.11599397659301758,0,gurobi
2466115.0,0.19346094131469727,0,gurobi
2493898.0,0.19479894638061523,0,gurobi
2506602.0,0.399183988571167,0,gurobi
2521222.0,0.5518739223480225,0,gurobi
2525629.0,0.7781338691711426,0,gurobi
2528629.0,0.8464450836181641,0,gurobi
2528629.0,2.303447961807251,0,gurobi
2532269.0,12.711236953735352,0,gurobi
2532269.0,26.880873918533325,0,gurobi
2532269.0,30.003314971923828,0,gurobi
2338823,0.000382,4,iqs
2371663,0.001116,7,iqs
2375074,0.001477,14,iqs
2305115,0.003598,41,iqs
2399865,0.002073,20,iqs
2328790,0.004263,44,iqs
2407447,0.002468,26,iqs
2349972,0.004654,52,iqs
2440111,0.002885,29,iqs
2321798,0.000557,6,iqs
2369218,0.005129,62,iqs
2447170,0.003489,37,iqs
2342824,0.001299,12,iqs
2395232,0.005538,68,iqs
2338823,0.003239,40,iqs
2464185,0.00406,43,iqs
2350986,0.001675,15,iqs
2418230,0.005936,71,iqs
2334464,0.000807,7,iqs
2389712,0.004116,46,iqs
2380164,0.002093,21,iqs
2493223,0.004693,51,iqs
2440440,0.006341,80,iqs
2374454,0.001453,10,iqs
2418860,0.002418,24,iqs
2420218,0.001829,16,iqs
2408574,0.005453,68,iqs
2447828,0.007261,97,iqs
2494514,0.006057,72,iqs
2424566,0.003083,35,iqs
2434971,0.002423,22,iqs
2425488,0.005782,71,iqs
2338823,0.002049,22,iqs
2334464,0.000557,9,iqs
2344117,0.00277,25,iqs
2438901,0.006145,78,iqs
2426940,0.00416,55,iqs
2451338,0.003699,38,iqs
2372137,0.003286,31,iqs
2442771,0.006621,84,iqs
2448394,0.004579,62,iqs
2367371,0.001944,19,iqs
2274059,0.001102,13,iqs
2418162,0.003921,35,iqs
2460007,0.004761,51,iqs
2477058,0.00504,68,iqs
2464163,0.007366,90,iqs
2276241,0.001942,16,iqs
2475750,0.005166,54,iqs
2418369,0.004504,41,iqs
2388319,0.003107,30,iqs
2321798,0.001657,18,iqs
2278711,0.002234,19,iqs
2474194,0.008218,102,iqs
2484200,0.005084,45,iqs
2466737,0.01243,135,iqs
2489379,0.006423,83,iqs
2489795,0.005949,69,iqs
2359631,0.002467,25,iqs
2393308,0.003858,40,iqs
2301954,0.002676,22,iqs
2496236,0.011753,107,iqs
2338823,0.000782,11,iqs
2497537,0.005721,56,iqs
2486767,0.013186,145,iqs
2479911,0.009603,124,iqs
2396993,0.004318,43,iqs
2387423,0.003134,32,iqs
2302520,0.003136,25,iqs
2498363,0.007522,86,iqs
2503067,0.007996,99,iqs
2493458,0.013567,148,iqs
2367444,0.001858,21,iqs
2480616,0.010059,131,iqs
2404670,0.004696,46,iqs
2394906,0.003546,35,iqs
2317480,0.003838,33,iqs
2427127,0.005057,50,iqs
2490913,0.010695,140,iqs
2453572,0.002523,27,iqs
2499666,0.009095,100,iqs
2345454,0.004507,46,iqs
2448352,0.005555,53,iqs
2395646,0.004474,44,iqs
2497168,0.015736,163,iqs
2374349,0.004867,49,iqs
2499478,0.015897,144,iqs
2454499,0.00357,36,iqs
2488438,0.00622,64,iqs
2421672,0.005556,58,iqs
2281952,0.002709,23,iqs
2408167,0.005024,50,iqs
