obj,time,oracles,method
2374747.0,0.009550809860229492,0,gurobi
2374865.0,0.04912090301513672,0,gurobi
2411508.0,0.13537192344665527,0,gurobi
2441152.0,0.34322094917297363,0,gurobi
2442693.0,0.48421192169189453,0,gurobi
2447578.0,0.7260599136352539,0,gurobi
2461302.0,0.7265779972076416,0,gurobi
2466565.0,0.7269268035888672,0,gurobi
2475992.0,0.8480429649353027,0,gurobi
2482517.0,0.8973908424377441,0,gurobi
2494685.0,0.8978610038757324,0,gurobi
2499805.0,0.9353678226470947,0,gurobi
2502895.0,1.6646339893341064,0,gurobi
2502895.0,2.333207845687866,0,gurobi
2510049.0,4.065743923187256,0,gurobi
2510049.0,30.006971836090088,0,gurobi
2186034,0.000869,12,iqs
2253094,0.001723,20,iqs
2289307,0.002167,23,iqs
2298002,0.002692,32,iqs
2336681,0.003145,38,iqs
2371720,0.003627,41,iqs
2234742,0.003907,34,iqs
2242299,0.000902,9,iqs
2392843,0.00472,58,iqs
2239548,0.004802,37,iqs
2244455,0.001767,13,iqs
2232388,0.003699,38,iqs
2280756,0.002304,16,iqs
2253189,0.005368,44,iqs
2400873,0.005819,75,iqs
2244898,0.004632,42,iqs
2312423,0.005805,47,iqs
2283059,0.002781,22,iqs
2230817,0.00109,12,iqs
2260234,0.00515,49,iqs
2360501,0.00621,54,iqs
2288809,0.00341,25,iqs
2263271,0.001946,15,iqs
2280394,0.005556,53,iqs
2367323,0.006786,60,iqs
2282183,0.002499,19,iqs
2299311,0.00415,32,iqs
2296217,0.006131,57,iqs
2407159,0.008713,101,iqs
2405259,0.007585,66,iqs
2285440,0.003341,27,iqs
2213588,0.002513,22,iqs
2326200,0.004859,44,iqs
2311012,0.006698,60,iqs
2322266,0.003813,33,iqs
2417745,0.008439,74,iqs
2419942,0.010148,112,iqs
2272069,0.003849,33,iqs
2366236,0.004454,36,iqs
2349688,0.006026,55,iqs
2341582,0.007935,70,iqs
2284070,0.004473,36,iqs
2435297,0.00975,92,iqs
