obj,time,oracles,method
6286290.0,0.2947709560394287,0,gurobi
6432022.0,1.09214186668396,0,gurobi
6467278.0,1.1241700649261475,0,gurobi
6825847.0,7.337353944778442,0,gurobi
6826415.0,11.736191987991333,0,gurobi
6826566.0,20.73848605155945,0,gurobi
5920941,0.001938,12,iqs
5980584,0.002965,15,iqs
6024696,0.003819,24,iqs
5917526,0.001991,9,iqs
6040114,0.003688,14,iqs
6035283,0.004807,27,iqs
5963483,0.003038,15,iqs
5930104,0.00162,11,iqs
6044249,0.004839,17,iqs
6009471,0.003603,18,iqs
6076112,0.005408,21,iqs
6028128,0.002841,14,iqs
6069245,0.004159,24,iqs
6109369,0.006402,34,iqs
5983926,0.001889,9,iqs
6077243,0.006001,27,iqs
6084041,0.003578,20,iqs
6082541,0.004864,29,iqs
6113069,0.006925,37,iqs
6078347,0.003104,13,iqs
6153706,0.007001,30,iqs
6084014,0.00545,32,iqs
6209728,0.003889,16,iqs
6176054,0.007628,34,iqs
6087094,0.006005,35,iqs
5859994,0.002819,6,iqs
6207728,0.008279,43,iqs
6113336,0.005828,33,iqs
6094041,0.006484,41,iqs
5954757,0.00215,6,iqs
5904094,0.00397,9,iqs
6253417,0.005445,24,iqs
6175579,0.006737,40,iqs
6258022,0.009488,51,iqs
6194748,0.009911,47,iqs
5913301,0.004589,12,iqs
6038843,0.003345,10,iqs
6107012,0.007423,45,iqs
5954960,0.002174,10,iqs
6293068,0.010283,55,iqs
6031725,0.005122,16,iqs
6187245,0.008337,46,iqs
6155428,0.008253,49,iqs
6314764,0.007402,37,iqs
6246254,0.011393,60,iqs
6041940,0.00379,19,iqs
5979681,0.002522,11,iqs
6070058,0.006324,25,iqs
6234762,0.009272,54,iqs
6164312,0.008904,55,iqs
6299110,0.012071,63,iqs
6064137,0.005727,16,iqs
6342310,0.008391,48,iqs
6311735,0.012503,66,iqs
6107968,0.004524,25,iqs
5994030,0.00371,15,iqs
6287627,0.009891,58,iqs
6281585,0.012186,63,iqs
6079920,0.008116,33,iqs
6359551,0.009342,59,iqs
6177447,0.005129,29,iqs
5943462,0.002361,6,iqs
6213117,0.010879,63,iqs
6166889,0.008763,36,iqs
6081268,0.007882,30,iqs
6360205,0.013309,76,iqs
5859994,0.002415,7,iqs
6178801,0.005883,32,iqs
6005710,0.005534,27,iqs
6302977,0.011592,64,iqs
6082219,0.00349,9,iqs
6214610,0.011494,66,iqs
6129401,0.008494,33,iqs
6319905,0.01641,85,iqs
6173364,0.010389,42,iqs
6079621,0.006066,31,iqs
5941680,0.004048,15,iqs
6181239,0.006826,39,iqs
6264258,0.012092,70,iqs
5979660,0.004539,18,iqs
6187938,0.009512,42,iqs
6326539,0.016966,88,iqs
6178314,0.011122,46,iqs
6104487,0.006691,34,iqs
6342669,0.013104,78,iqs
6104916,0.005288,18,iqs
6196016,0.007386,47,iqs
5956164,0.009609,28,iqs
