obj,time,oracles,method
4265258.0,0.3041038513183594,0,gurobi
4306295.0,0.30468201637268066,0,gurobi
4366331.0,1.8851368427276611,0,gurobi
4372047.0,2.092543840408325,0,gurobi
4376599.0,2.214539051055908,0,gurobi
4387559.0,2.2152369022369385,0,gurobi
4388145.0,2.2157058715820312,0,gurobi
4417223.0,2.3396499156951904,0,gurobi
4424046.0,2.34028697013855,0,gurobi
4425376.0,2.3407340049743652,0,gurobi
4463106.0,2.481036901473999,0,gurobi
4470537.0,2.740638017654419,0,gurobi
4478131.0,2.9148030281066895,0,gurobi
4478131.0,5.9163429737091064,0,gurobi
4484210.0,15.630650043487549,0,gurobi
3924629,0.006814,30,iqs
3993791,0.020068,56,iqs
3952349,0.0093,42,iqs
3999776,0.020996,63,iqs
4002829,0.010159,51,iqs
4002394,0.021805,66,iqs
4040754,0.010648,57,iqs
3930001,0.014022,54,iqs
3952349,0.015073,66,iqs
4028838,0.02383,78,iqs
3939563,0.027185,82,iqs
4082217,0.011352,61,iqs
4125947,0.016098,70,iqs
3994671,0.015517,60,iqs
4090888,0.024603,82,iqs
4004991,0.028397,85,iqs
4145502,0.012076,66,iqs
4176020,0.016676,73,iqs
4006004,0.016361,66,iqs
4163094,0.012507,69,iqs
4055362,0.028936,89,iqs
4160902,0.025907,91,iqs
4145089,0.029549,95,iqs
4234670,0.013308,76,iqs
4186161,0.01828,79,iqs
4022765,0.017725,76,iqs
4180647,0.026379,94,iqs
4176892,0.030155,98,iqs
4276819,0.013827,79,iqs
4029900,0.018229,79,iqs
4270511,0.027156,102,iqs
4230461,0.019729,90,iqs
4320561,0.014919,92,iqs
4279183,0.027858,111,iqs
4194798,0.031583,114,iqs
4236404,0.020291,93,iqs
4064933,0.020422,94,iqs
4201340,0.032505,123,iqs
4075892,0.020942,97,iqs
4327834,0.016861,103,iqs
4283063,0.030407,132,iqs
4108165,0.022054,109,iqs
3926768,0.039344,95,iqs
4237927,0.024579,115,iqs
4205960,0.035647,140,iqs
4143716,0.023734,117,iqs
4333840,0.019988,120,iqs
3996913,0.040208,99,iqs
4219496,0.036789,153,iqs
4001288,0.041099,105,iqs
4285184,0.033977,148,iqs
4249378,0.037645,159,iqs
4321259,0.026942,137,iqs
4148734,0.026181,133,iqs
4277265,0.038268,163,iqs
4306258,0.035454,160,iqs
4155088,0.026701,137,iqs
4019517,0.043201,117,iqs
4337494,0.039008,169,iqs
4065140,0.043792,123,iqs
4338668,0.039592,172,iqs
4075767,0.044202,126,iqs
4332924,0.030068,156,iqs
4223047,0.028815,154,iqs
4291828,0.029563,164,iqs
4371709,0.026887,156,iqs
4358658,0.042036,187,iqs
4093529,0.046654,137,iqs
4155236,0.047046,143,iqs
4366725,0.043387,204,iqs
4340197,0.031653,177,iqs
4156892,0.048213,153,iqs
4345763,0.032267,182,iqs
4308377,0.042535,191,iqs
4221107,0.048922,159,iqs
4318533,0.049624,165,iqs
4416915,0.031003,173,iqs
4353165,0.036504,185,iqs
4325718,0.050147,168,iqs
4314882,0.045095,203,iqs
4388432,0.037516,194,iqs
4410469,0.045788,209,iqs
4352780,0.036366,200,iqs
4378483,0.04905,225,iqs
4363020,0.038072,211,iqs
4380335,0.052434,244,iqs
4428886,0.040056,222,iqs
4437370,0.040592,229,iqs
4348704,0.057229,210,iqs
4389223,0.05599,268,iqs
4382333,0.059834,230,iqs
4446009,0.042908,221,iqs
3975660,0.046898,102,iqs
3998340,0.047779,105,iqs
4017658,0.048307,112,iqs
4067931,0.04875,115,iqs
4092900,0.049087,118,iqs
4421768,0.058732,253,iqs
4389504,0.064454,258,iqs
4099033,0.049521,121,iqs
4123386,0.049992,125,iqs
4160840,0.050308,128,iqs
4208380,0.050678,131,iqs
4400594,0.062985,297,iqs
4248549,0.052318,143,iqs
4423770,0.06519,313,iqs
4414648,0.055984,254,iqs
4285215,0.054047,152,iqs
4334289,0.05444,155,iqs
4449055,0.066793,324,iqs
4427453,0.067186,288,iqs
4431715,0.069056,304,iqs
4373631,0.059083,183,iqs
4413412,0.075486,307,iqs
4420725,0.076036,310,iqs
4414545,0.06249,206,iqs
4458145,0.076782,379,iqs
4447744,0.075517,335,iqs
4430448,0.065491,219,iqs
4448836,0.064488,273,iqs
4422386,0.081583,345,iqs
4431800,0.068365,240,iqs
4434103,0.069526,252,iqs
3924839,0.083056,113,iqs
4447105,0.072148,291,iqs
4043189,0.084609,123,iqs
4087817,0.086756,135,iqs
4442328,0.090022,381,iqs
4182150,0.087591,141,iqs
4268055,0.087984,147,iqs
4447280,0.090572,384,iqs
4271895,0.088787,154,iqs
4330587,0.089706,162,iqs
4420412,0.081406,314,iqs
4338602,0.090255,167,iqs
4471000,0.077453,316,iqs
4425214,0.082711,320,iqs
4454827,0.094937,405,iqs
4428645,0.083593,329,iqs
4351913,0.093808,186,iqs
4461443,0.083399,328,iqs
4374244,0.094149,189,iqs
4444015,0.085857,346,iqs
4438977,0.08495,298,iqs
4439367,0.085446,301,iqs
4380872,0.097919,211,iqs
4382430,0.098403,218,iqs
4464532,0.088617,347,iqs
4465660,0.102597,437,iqs
4391897,0.100915,238,iqs
4484210,0.09591,383,iqs
3919777,0.127341,196,iqs
4451865,0.10149,406,iqs
3936787,0.128616,202,iqs
4401558,0.109649,272,iqs
4043352,0.129083,205,iqs
4054492,0.129734,208,iqs
4057817,0.130427,214,iqs
4453404,0.10443,426,iqs
4063307,0.131132,220,iqs
4454791,0.104989,434,iqs
4077544,0.134113,236,iqs
4161242,0.134474,246,iqs
4161700,0.135174,249,iqs
4227957,0.135661,253,iqs
4296061,0.136215,259,iqs
4441391,0.10737,347,iqs
4351281,0.136709,263,iqs
4451462,0.107913,350,iqs
4371104,0.1382,271,iqs
4455249,0.112978,467,iqs
4398254,0.139147,279,iqs
4463939,0.109979,362,iqs
4458434,0.14043,286,iqs
3958003,0.140194,191,iqs
4089632,0.1412,194,iqs
4456439,0.118013,489,iqs
4160848,0.141662,197,iqs
4168279,0.14309,206,iqs
4193775,0.143772,209,iqs
4204765,0.14577,220,iqs
4215978,0.146787,228,iqs
4405478,0.132678,331,iqs
4289808,0.147972,234,iqs
4324360,0.148818,242,iqs
4344621,0.154372,266,iqs
4361770,0.156104,276,iqs
4416084,0.144258,369,iqs
4371879,0.158832,295,iqs
4373959,0.161647,311,iqs
4391033,0.163123,323,iqs
4418161,0.149398,391,iqs
4397841,0.16462,342,iqs
4405453,0.168788,361,iqs
4429043,0.158829,427,iqs
4464532,0.176984,403,iqs
4436336,0.162075,445,iqs
4465182,0.151701,460,iqs
4439620,0.17773,396,iqs
4472240,0.187633,452,iqs
4455777,0.171407,485,iqs
4455624,0.18436,432,iqs
4484210,0.194634,485,iqs
