obj,time,oracles,method
4211618.0,0.1159980297088623,0,gurobi
4259541.0,0.3047678470611572,0,gurobi
4260958.0,0.5393970012664795,0,gurobi
4276636.0,1.176584005355835,0,gurobi
4309527.0,1.1771130561828613,0,gurobi
4330729.0,1.269723892211914,0,gurobi
4333999.0,1.2721610069274902,0,gurobi
4370925.0,1.879580020904541,0,gurobi
4389247.0,2.17012095451355,0,gurobi
4392884.0,2.2958719730377197,0,gurobi
4405432.0,2.389477014541626,0,gurobi
4408883.0,2.4804348945617676,0,gurobi
4409265.0,2.689584970474243,0,gurobi
4418019.0,2.690295934677124,0,gurobi
4418114.0,3.782841920852661,0,gurobi
4418114.0,7.239146947860718,0,gurobi
4419469.0,12.987815856933594,0,gurobi
4424534.0,13.648131847381592,0,gurobi
4429615.0,14.368578910827637,0,gurobi
4520263.0,16.249984979629517,0,gurobi
4553956.0,16.8819739818573,0,gurobi
4061155,0.000618,4,iqs
4123824,0.001549,10,iqs
4167305,0.002142,16,iqs
3998790,0.000667,4,iqs
4214839,0.002761,22,iqs
4026468,0.00159,14,iqs
4246319,0.003266,26,iqs
4080856,0.002539,23,iqs
4038407,0.000729,6,iqs
4326198,0.004517,39,iqs
4092764,0.003193,31,iqs
4045132,0.001561,9,iqs
4110173,0.003696,35,iqs
4079603,0.002016,12,iqs
4183224,0.002608,18,iqs
4228836,0.004633,45,iqs
4349456,0.006683,59,iqs
4252142,0.004974,51,iqs
4236345,0.003076,21,iqs
4027733,0.00085,7,iqs
4061155,0.000853,7,iqs
4366803,0.007093,62,iqs
4257040,0.003929,28,iqs
4081287,0.001772,12,iqs
4071210,0.001656,13,iqs
4264821,0.004235,34,iqs
4256060,0.006493,65,iqs
4085246,0.002249,15,iqs
4061155,0.000829,4,iqs
4086092,0.002225,16,iqs
4287613,0.004812,48,iqs
4110342,0.002753,18,iqs
4272701,0.007284,73,iqs
4373630,0.009149,79,iqs
4091292,0.00174,9,iqs
4100040,0.00305,23,iqs
4050166,0.000727,6,iqs
4098828,0.002241,14,iqs
4172652,0.004099,30,iqs
4288945,0.008519,89,iqs
4143642,0.003674,27,iqs
4078981,0.001641,10,iqs
4114311,0.002659,20,iqs
4090204,0.002331,16,iqs
4183877,0.005255,40,iqs
4207738,0.004612,33,iqs
4171337,0.003287,23,iqs
4387454,0.012074,107,iqs
4119768,0.002783,19,iqs
4195204,0.005753,44,iqs
3993577,0.000841,6,iqs
4181605,0.004105,36,iqs
4154159,0.003427,22,iqs
4238712,0.006272,47,iqs
4215188,0.005857,44,iqs
4014360,0.001788,9,iqs
4204865,0.004494,39,iqs
4405938,0.01332,121,iqs
4166730,0.00385,28,iqs
4246693,0.006534,47,iqs
4073117,0.00217,13,iqs
4289627,0.012611,117,iqs
4231566,0.005205,45,iqs
4244575,0.007655,53,iqs
4016147,0.00128,9,iqs
4090777,0.002828,16,iqs
4300360,0.011936,88,iqs
4259181,0.007325,55,iqs
4038407,0.002266,12,iqs
4262395,0.008474,63,iqs
4239337,0.006169,54,iqs
4197001,0.00492,34,iqs
4296560,0.013981,125,iqs
4283261,0.008045,61,iqs
4178274,0.004187,33,iqs
4045948,0.003052,20,iqs
4327366,0.014699,131,iqs
4038679,0.000899,4,iqs
4304921,0.00849,64,iqs
4255826,0.005478,38,iqs
4339665,0.015411,140,iqs
4313771,0.014138,108,iqs
4280946,0.010639,79,iqs
4091476,0.001952,7,iqs
4088507,0.004192,28,iqs
4258389,0.008297,66,iqs
4331409,0.009205,71,iqs
4234496,0.005955,42,iqs
4341970,0.016115,146,iqs
4092373,0.002443,13,iqs
4362283,0.009913,81,iqs
4308495,0.01149,85,iqs
4146751,0.004811,31,iqs
4276401,0.00893,75,iqs
4036490,0.001187,9,iqs
4327962,0.015104,114,iqs
4270933,0.00658,45,iqs
4274056,0.007644,60,iqs
4038679,0.000573,6,iqs
4388964,0.010271,87,iqs
4111188,0.003081,20,iqs
4342515,0.017035,154,iqs
4311519,0.011821,90,iqs
4410005,0.020417,159,iqs
4078178,0.002017,12,iqs
4297709,0.009318,78,iqs
4213177,0.005779,39,iqs
4041246,0.001298,11,iqs
4359698,0.015457,117,iqs
4122695,0.00352,23,iqs
4089110,0.00247,16,iqs
4281703,0.007484,51,iqs
4065304,0.00201,19,iqs
4322117,0.013974,106,iqs
4191445,0.003878,27,iqs
4219223,0.006623,46,iqs
4299455,0.011349,95,iqs
4121779,0.002903,19,iqs
4308793,0.009491,79,iqs
4381957,0.018376,163,iqs
4364668,0.017458,131,iqs
4299792,0.008305,59,iqs
4081168,0.002688,32,iqs
4210643,0.004224,33,iqs
4263084,0.007265,55,iqs
4134027,0.003325,22,iqs
4355254,0.015219,117,iqs
4094634,0.003159,36,iqs
4342061,0.013375,106,iqs
4257665,0.004787,36,iqs
4392698,0.017595,129,iqs
4145156,0.003972,28,iqs
4329024,0.011832,98,iqs
4266614,0.008684,71,iqs
4112636,0.00409,47,iqs
4365064,0.02023,146,iqs
4283279,0.006162,42,iqs
4123291,0.004692,50,iqs
