obj,time,oracles,method
9932403.0,0.061187028884887695,0,gurobi
9934907.0,2.440451145172119,0,gurobi
9937869.0,6.1060850620269775,0,gurobi
9944044.0,6.653285026550293,0,gurobi
9956994.0,9.278401136398315,0,gurobi
9962983.0,9.292107105255127,0,gurobi
9972426.0,14.319555044174194,0,gurobi
9977446.0,14.396679162979126,0,gurobi
9981042.0,26.003473043441772,0,gurobi
8801001,0.00405,22,iqs
8828188,0.004809,28,iqs
8829809,0.00532,31,iqs
8851723,0.00564,34,iqs
8856886,0.005901,42,iqs
8842472,0.003704,19,iqs
8911146,0.006346,45,iqs
8952534,0.006797,50,iqs
8865084,0.004929,25,iqs
8973546,0.00749,56,iqs
8874488,0.005739,36,iqs
8915019,0.006163,39,iqs
9086624,0.008414,65,iqs
8938393,0.007131,47,iqs
9127677,0.009317,73,iqs
8968195,0.008027,56,iqs
8774348,0.003743,16,iqs
9007039,0.008249,60,iqs
8774649,0.004324,23,iqs
8786726,0.004638,28,iqs
9059863,0.008747,63,iqs
8844168,0.004884,31,iqs
9139843,0.009267,69,iqs
8855665,0.005653,34,iqs
9144993,0.012143,87,iqs
9156604,0.013066,100,iqs
8862101,0.007014,40,iqs
9146245,0.011526,75,iqs
8909037,0.007418,43,iqs
9161745,0.013955,108,iqs
8920097,0.007888,51,iqs
8987092,0.008259,54,iqs
8801001,0.003725,6,iqs
8988697,0.008854,57,iqs
8824164,0.011831,42,iqs
8807537,0.004817,10,iqs
9008367,0.00945,63,iqs
9200276,0.014025,83,iqs
8871461,0.012629,46,iqs
8841443,0.005378,14,iqs
9053505,0.009798,66,iqs
8913752,0.013376,49,iqs
8890529,0.005902,20,iqs
8901606,0.006423,23,iqs
9108800,0.011581,76,iqs
9178892,0.018759,127,iqs
8923042,0.015231,59,iqs
8901630,0.007592,31,iqs
8927072,0.015654,63,iqs
8919030,0.00793,34,iqs
9192446,0.019752,137,iqs
9199193,0.020112,140,iqs
9111661,0.013593,84,iqs
8974246,0.016609,70,iqs
8934286,0.008702,40,iqs
9124350,0.014138,87,iqs
9131889,0.014575,91,iqs
8996421,0.017621,76,iqs
8961409,0.009696,49,iqs
8834448,0.013497,32,iqs
9209439,0.021946,146,iqs
8863362,0.014308,35,iqs
9016738,0.018668,82,iqs
9090889,0.019184,85,iqs
8990892,0.011245,60,iqs
8878244,0.015263,41,iqs
8879315,0.005424,16,iqs
9173747,0.016715,97,iqs
8897575,0.015521,45,iqs
8898415,0.015956,51,iqs
8993048,0.012176,68,iqs
8921513,0.006575,19,iqs
8904971,0.01631,55,iqs
9009058,0.012668,71,iqs
8793634,0.01058,34,iqs
9100730,0.021238,92,iqs
8958385,0.016842,61,iqs
8800457,0.011323,37,iqs
8977311,0.008034,27,iqs
8824142,0.012044,43,iqs
9029197,0.017898,67,iqs
8849350,0.012532,49,iqs
8977968,0.0088,30,iqs
9019257,0.014733,79,iqs
9143019,0.022768,102,iqs
9182663,0.020544,110,iqs
8767444,0.002383,4,iqs
8942920,0.01329,52,iqs
9010979,0.009825,37,iqs
9031703,0.015635,86,iqs
8782324,0.003256,7,iqs
8821959,0.006077,17,iqs
8814296,0.003879,13,iqs
8886702,0.006927,24,iqs
9021622,0.011028,44,iqs
9143229,0.024856,108,iqs
8929877,0.007419,27,iqs
9042524,0.0173,98,iqs
8966576,0.015402,58,iqs
8816959,0.004878,19,iqs
9023011,0.011999,50,iqs
8988835,0.01577,62,iqs
9115431,0.021577,84,iqs
9201619,0.028276,128,iqs
8984300,0.008732,38,iqs
8823644,0.00539,22,iqs
9054330,0.012443,56,iqs
9032138,0.016496,68,iqs
8825970,0.005731,28,iqs
9037556,0.017313,76,iqs
8991288,0.009229,45,iqs
9116733,0.023029,93,iqs
9055548,0.009658,52,iqs
8824497,0.003243,7,iqs
8950755,0.00628,31,iqs
9066246,0.02027,109,iqs
9062851,0.010138,57,iqs
8962417,0.00689,34,iqs
8836823,0.004017,11,iqs
9168822,0.029052,129,iqs
8845478,0.004404,14,iqs
8983119,0.007325,37,iqs
9136393,0.025381,103,iqs
8847227,0.004853,19,iqs
8767444,0.006969,18,iqs
9040841,0.007689,40,iqs
9083378,0.022023,115,iqs
8892781,0.005231,22,iqs
8773088,0.007842,21,iqs
9082650,0.020672,91,iqs
9168899,0.026123,109,iqs
9063541,0.012761,69,iqs
9074280,0.008692,48,iqs
8773583,0.008538,25,iqs
8936849,0.006384,31,iqs
8812422,0.008847,28,iqs
9124756,0.009406,51,iqs
8960338,0.006684,34,iqs
8831891,0.009534,35,iqs
9174538,0.032766,142,iqs
9057511,0.019061,73,iqs
9148567,0.010272,59,iqs
9070221,0.014865,80,iqs
8881033,0.009987,38,iqs
9175690,0.028594,124,iqs
8967161,0.007394,38,iqs
9095920,0.025524,135,iqs
8893387,0.010282,41,iqs
9084090,0.015524,83,iqs
9182431,0.011197,65,iqs
9198302,0.031915,149,iqs
9067425,0.020586,87,iqs
8970715,0.007749,42,iqs
8917034,0.010894,44,iqs
9074329,0.02114,90,iqs
9035966,0.008596,55,iqs
9097243,0.027563,149,iqs
9203834,0.033571,157,iqs
9136416,0.02143,93,iqs
9085367,0.017494,97,iqs
9119032,0.027946,154,iqs
9182599,0.012994,78,iqs
8928777,0.011797,52,iqs
9157901,0.02219,97,iqs
9172528,0.028231,160,iqs
9056660,0.009698,63,iqs
9189350,0.013297,86,iqs
8960811,0.012279,55,iqs
9168103,0.022758,104,iqs
9077815,0.010361,66,iqs
9110420,0.028394,124,iqs
8983500,0.013605,64,iqs
9177926,0.029713,169,iqs
9206595,0.030736,177,iqs
8987394,0.014596,72,iqs
9113692,0.029858,133,iqs
9174025,0.025091,118,iqs
9124875,0.021554,126,iqs
9001612,0.015093,75,iqs
9187490,0.025433,122,iqs
9197603,0.016691,103,iqs
9093327,0.014721,83,iqs
9114074,0.032565,144,iqs
9133041,0.033512,151,iqs
9004714,0.018636,89,iqs
9028024,0.01945,100,iqs
9207815,0.036283,201,iqs
9140188,0.035503,166,iqs
9204517,0.02545,123,iqs
9218449,0.040552,222,iqs
9141618,0.0395,177,iqs
9045994,0.02479,119,iqs
9160968,0.023493,111,iqs
9219123,0.042164,230,iqs
9140087,0.032863,166,iqs
9146338,0.041526,191,iqs
9085796,0.028284,139,iqs
9164126,0.026001,124,iqs
9176474,0.026442,130,iqs
9188644,0.027815,141,iqs
9208662,0.029715,149,iqs
9206248,0.042871,163,iqs
9177655,0.054398,174,iqs
9173072,0.04954,215,iqs
9089978,0.035137,161,iqs
9193713,0.056381,192,iqs
9091314,0.035912,170,iqs
9208621,0.047427,181,iqs
9105446,0.037165,176,iqs
9212664,0.062607,212,iqs
9127875,0.039875,188,iqs
9144738,0.043591,205,iqs
9212916,0.042904,176,iqs
9207594,0.076054,193,iqs
9153308,0.050372,222,iqs
9181360,0.074457,214,iqs
9215868,0.086016,216,iqs
9196648,0.078711,238,iqs
9166459,0.061078,254,iqs
9198928,0.085401,240,iqs
9207322,0.066968,193,iqs
9215384,0.090653,258,iqs
9232757,0.091516,265,iqs
9197135,0.094989,270,iqs
9172971,0.076909,294,iqs
9224435,0.094321,295,iqs
9175372,0.079942,306,iqs
9181120,0.080815,312,iqs
9191718,0.084609,334,iqs
9217173,0.116895,252,iqs
9150901,0.096408,238,iqs
9192713,0.089487,348,iqs
9192953,0.094432,371,iqs
9199277,0.094757,375,iqs
9238575,0.123523,312,iqs
9200883,0.098771,393,iqs
9209588,0.112198,258,iqs
9210909,0.112794,261,iqs
9185921,0.125999,309,iqs
9152976,0.123988,290,iqs
9162936,0.127022,307,iqs
9178127,0.127477,310,iqs
9187075,0.137045,348,iqs
9192600,0.130281,319,iqs
9211900,0.147707,311,iqs
9198748,0.131285,329,iqs
9199202,0.132168,335,iqs
9198522,0.148467,335,iqs
9203414,0.152189,346,iqs
9210089,0.153527,355,iqs
9217170,0.140172,357,iqs
9224542,0.140561,361,iqs
9217208,0.154285,358,iqs
9231390,0.157527,375,iqs
9212414,0.164403,319,iqs
9190893,0.171011,419,iqs
9220509,0.168043,334,iqs
9196304,0.174131,431,iqs
9225189,0.172054,429,iqs
9235206,0.193207,438,iqs
9205677,0.188001,465,iqs
9211580,0.19081,480,iqs
9226289,0.196324,482,iqs
9214981,0.227438,398,iqs
9238575,0.231101,492,iqs
9226098,0.226695,530,iqs
9231390,0.234208,555,iqs
9212869,0.235376,337,iqs
9218069,0.262361,455,iqs
9234754,0.250985,593,iqs
9218758,0.256467,381,iqs
9202176,0.25818,506,iqs
9231390,0.272254,555,iqs
9242169,0.27692,634,iqs
9202457,0.285881,548,iqs
9220612,0.325545,527,iqs
9233698,0.352574,642,iqs
9230049,0.365587,463,iqs
9238575,0.371558,680,iqs
9205427,0.434904,669,iqs
9207426,0.441132,685,iqs
9229405,0.470079,489,iqs
9230049,0.517333,563,iqs
9218307,0.57845,431,iqs
9219123,0.588165,467,iqs
9215717,0.607387,797,iqs
9223023,0.636814,692,iqs
9224947,0.63945,703,iqs
9225231,0.655082,738,iqs
9227776,0.65865,757,iqs
9234247,0.662599,770,iqs
9219014,0.651978,872,iqs
9220612,0.697111,924,iqs
9234754,0.815988,925,iqs
9242169,0.823957,953,iqs
9232749,0.981742,1082,iqs
9224435,1.013992,645,iqs
9219995,1.185589,486,iqs
9232005,1.310779,592,iqs
9238575,1.31322,606,iqs
9234754,1.445257,1303,iqs
9242169,1.446712,1314,iqs
9225664,7.850858,1270,iqs
9227466,7.859891,1294,iqs
9231390,7.875655,1331,iqs
9242169,8.002077,1446,iqs
9233698,12.951722,1277,iqs
9238575,12.966758,1313,iqs
9242169,19.176692,1839,iqs
9242169,46.212139,2726,iqs
9242169,93.51172,3937,iqs
9242169,125.99669,3222,iqs
