obj,time,oracles,method
6347321.0,0.04003190994262695,0,gurobi
6484414.0,1.2089378833770752,0,gurobi
6502647.0,5.87712287902832,0,gurobi
6522923.0,7.404778003692627,0,gurobi
6545520.0,7.40562105178833,0,gurobi
6561983.0,7.406328916549683,0,gurobi
6601208.0,12.278779029846191,0,gurobi
6624227.0,15.079532861709595,0,gurobi
6638001.0,15.097066879272461,0,gurobi
6638560.0,15.735504865646362,0,gurobi
6665703.0,15.73649287223816,0,gurobi
6698254.0,16.131008863449097,0,gurobi
6701754.0,16.857228994369507,0,gurobi
6715490.0,16.87000584602356,0,gurobi
6720055.0,17.612891912460327,0,gurobi
6723917.0,17.61686086654663,0,gurobi
6724233.0,18.90130090713501,0,gurobi
6741175.0,19.77815890312195,0,gurobi
6754915.0,20.557833909988403,0,gurobi
5910848,0.001621,6,iqs
5996961,0.002616,9,iqs
6047149,0.003161,16,iqs
5893920,0.00274,13,iqs
6058256,0.003966,24,iqs
5954977,0.00182,3,iqs
5959201,0.003817,16,iqs
6086546,0.004479,27,iqs
5942925,0.001152,6,iqs
6125026,0.005022,30,iqs
6000094,0.00445,19,iqs
6115883,0.002128,10,iqs
5987511,0.003631,11,iqs
6028345,0.005108,26,iqs
6399047,0.006165,38,iqs
6150072,0.002762,14,iqs
6046884,0.005731,33,iqs
6485507,0.006605,42,iqs
6204326,0.0034,21,iqs
6052771,0.00628,36,iqs
5991612,0.005606,21,iqs
6096282,0.006887,41,iqs
6215304,0.004028,24,iqs
6497664,0.00777,48,iqs
6094352,0.006127,24,iqs
6158297,0.007728,44,iqs
6499853,0.008404,51,iqs
5948768,0.004215,15,iqs
6192261,0.006897,27,iqs
6260623,0.005273,32,iqs
5943796,0.003385,17,iqs
6159236,0.008319,47,iqs
6500515,0.009306,58,iqs
6103950,0.005481,18,iqs
5998574,0.00458,23,iqs
6303694,0.005912,38,iqs
6233126,0.007444,30,iqs
6062457,0.005472,26,iqs
6261799,0.006505,23,iqs
6163606,0.009888,56,iqs
6276977,0.008041,33,iqs
6527660,0.010448,68,iqs
6372685,0.007053,47,iqs
5934165,0.002819,6,iqs
6127368,0.006061,29,iqs
6193517,0.010356,60,iqs
6366646,0.008682,39,iqs
6400747,0.007627,51,iqs
6555809,0.011517,74,iqs
6391113,0.009226,46,iqs
6217412,0.006731,37,iqs
6332672,0.008795,31,iqs
6122914,0.003985,14,iqs
6239961,0.011047,64,iqs
6562142,0.012214,77,iqs
6488729,0.009897,49,iqs
6304857,0.01167,68,iqs
6363229,0.009436,35,iqs
5949745,0.003472,7,iqs
6445501,0.009241,63,iqs
6452957,0.010058,41,iqs
6327469,0.012069,71,iqs
6192688,0.005254,23,iqs
6488791,0.010494,55,iqs
6223075,0.007522,44,iqs
5948768,0.009687,32,iqs
6087166,0.004804,11,iqs
6478581,0.01105,54,iqs
6353598,0.013042,77,iqs
6290539,0.007995,49,iqs
6196364,0.006214,29,iqs
5977445,0.003212,6,iqs
5948975,0.01096,35,iqs
6468890,0.011258,71,iqs
6110479,0.005661,15,iqs
6489592,0.012057,64,iqs
6387546,0.01351,80,iqs
6311633,0.008479,52,iqs
6504040,0.011968,64,iqs
6198494,0.006711,36,iqs
6057175,0.004377,9,iqs
6190667,0.011436,39,iqs
6137979,0.006194,21,iqs
5902969,0.01021,30,iqs
6514698,0.012342,70,iqs
6472822,0.012801,82,iqs
6416954,0.014418,83,iqs
6393379,0.009384,59,iqs
6221696,0.007498,46,iqs
6116648,0.00522,12,iqs
6589717,0.019142,108,iqs
5947040,0.01102,33,iqs
6497006,0.014699,89,iqs
6177913,0.007703,31,iqs
6209175,0.013302,47,iqs
6483355,0.013739,88,iqs
5927478,0.009024,29,iqs
6401627,0.010141,67,iqs
6160441,0.005736,18,iqs
6270624,0.008352,49,iqs
6460699,0.015625,89,iqs
6637460,0.019689,111,iqs
6342923,0.008143,34,iqs
5995152,0.012089,45,iqs
6529232,0.014954,87,iqs
6255496,0.014092,57,iqs
6421938,0.010501,70,iqs
5939735,0.010174,37,iqs
6204959,0.006315,21,iqs
6524477,0.016999,106,iqs
6336800,0.009119,55,iqs
6103261,0.012558,48,iqs
6399515,0.009137,48,iqs
6499228,0.017459,97,iqs
6553498,0.017977,115,iqs
6392818,0.015218,66,iqs
6529742,0.016346,93,iqs
6481282,0.011503,78,iqs
6675784,0.021838,127,iqs
6363442,0.009843,58,iqs
5998737,0.010569,40,iqs
6179412,0.013204,55,iqs
6215489,0.00783,33,iqs
6432790,0.010074,55,iqs
6516238,0.018505,105,iqs
6491165,0.018814,112,iqs
6558530,0.018933,125,iqs
6509476,0.011877,81,iqs
6028560,0.011091,47,iqs
6408511,0.016822,78,iqs
6545516,0.017684,101,iqs
6476127,0.010905,70,iqs
6188316,0.013955,58,iqs
6242437,0.00862,43,iqs
6441622,0.010944,61,iqs
6521043,0.019969,117,iqs
6529054,0.012881,87,iqs
6563252,0.018215,105,iqs
6051529,0.012084,55,iqs
6482523,0.011389,74,iqs
6215567,0.014553,63,iqs
6320135,0.009401,47,iqs
6199508,0.012583,58,iqs
6495813,0.012203,82,iqs
6310919,0.013245,65,iqs
6265436,0.016924,80,iqs
6543182,0.021929,129,iqs
6358648,0.01254,65,iqs
6567250,0.02663,162,iqs
6492677,0.024777,143,iqs
6444916,0.013093,71,iqs
6412355,0.023973,106,iqs
6293941,0.017418,83,iqs
6567109,0.021079,116,iqs
6368942,0.013856,70,iqs
6379681,0.013495,71,iqs
6592111,0.019817,118,iqs
6488295,0.013815,75,iqs
6590867,0.028194,169,iqs
6323629,0.018219,89,iqs
6530739,0.01425,78,iqs
6360007,0.018654,92,iqs
6534443,0.016069,101,iqs
6598963,0.014649,84,iqs
6616338,0.02117,131,iqs
6378078,0.016324,83,iqs
6466441,0.026304,127,iqs
6613176,0.029699,178,iqs
6401236,0.016744,86,iqs
6573234,0.024339,127,iqs
6643557,0.03014,181,iqs
6400124,0.02036,98,iqs
6606698,0.016351,90,iqs
6413671,0.017579,89,iqs
6395705,0.017416,90,iqs
6500486,0.028105,136,iqs
6437972,0.017858,93,iqs
6419975,0.018288,92,iqs
6624628,0.017765,98,iqs
6480517,0.022074,107,iqs
6443953,0.019017,97,iqs
6501027,0.02971,144,iqs
6639671,0.025449,160,iqs
6664908,0.03391,199,iqs
6517304,0.031356,152,iqs
6580743,0.030624,143,iqs
6576805,0.026259,123,iqs
6484519,0.023124,122,iqs
6545758,0.025251,126,iqs
6569342,0.034781,159,iqs
6447223,0.023881,114,iqs
6592834,0.027995,132,iqs
6519163,0.035062,166,iqs
6551730,0.026259,132,iqs
6453026,0.024799,117,iqs
6534406,0.035677,169,iqs
6605294,0.02926,138,iqs
6584545,0.034567,159,iqs
6530092,0.026405,137,iqs
6493029,0.026193,126,iqs
6535831,0.037377,179,iqs
6613351,0.035742,165,iqs
6562147,0.027401,146,iqs
6576007,0.030225,147,iqs
6509361,0.029987,138,iqs
6590778,0.041204,196,iqs
6619444,0.03041,142,iqs
6584309,0.031159,164,iqs
6682649,0.03175,150,iqs
6614609,0.041543,182,iqs
6619707,0.033041,175,iqs
6492892,0.047179,190,iqs
6497873,0.047898,193,iqs
6630224,0.035437,136,iqs
6636419,0.038874,166,iqs
