obj,time,oracles,method
2255718.0,0.010728120803833008,0,gurobi
2369430.0,0.11775708198547363,0,gurobi
2391671.0,0.19915509223937988,0,gurobi
2403106.0,0.4836721420288086,0,gurobi
2408632.0,0.5324139595031738,0,gurobi
2414581.0,0.6417169570922852,0,gurobi
2434077.0,0.7549560070037842,0,gurobi
2434077.0,2.128373146057129,0,gurobi
2434077.0,24.750782012939453,0,gurobi
2434077.0,30.005006074905396,0,gurobi
2180788,0.000752,8,iqs
2200402,0.001607,12,iqs
2182338,0.000484,3,iqs
2238073,0.00216,20,iqs
2227379,0.001238,7,iqs
2251661,0.002673,32,iqs
2277335,0.001811,19,iqs
2295956,0.002138,25,iqs
2253194,0.003626,42,iqs
2156387,0.001267,15,iqs
2285273,0.004055,48,iqs
2146006,0.000712,8,iqs
2174895,0.002009,19,iqs
2364358,0.004558,54,iqs
2182338,0.001457,15,iqs
2208385,0.002477,22,iqs
2207288,0.0018,18,iqs
2223598,0.002952,27,iqs
2309999,0.004663,71,iqs
2384053,0.005957,73,iqs
2256466,0.003348,30,iqs
2222906,0.002551,35,iqs
2384537,0.006348,78,iqs
2248130,0.002908,38,iqs
2179908,0.000614,3,iqs
2298767,0.00422,39,iqs
2279856,0.00334,41,iqs
2401214,0.00717,93,iqs
2196858,0.001447,7,iqs
2255747,0.001874,13,iqs
2318515,0.004187,58,iqs
2146006,0.000835,8,iqs
2303961,0.002336,16,iqs
2314470,0.008405,107,iqs
2152429,0.001786,11,iqs
2302994,0.006535,64,iqs
2325376,0.002881,20,iqs
2331026,0.005336,66,iqs
2146006,0.000583,9,iqs
2179908,0.002152,17,iqs
2343718,0.00706,70,iqs
2332628,0.003533,27,iqs
2337133,0.006011,74,iqs
2196954,0.001327,15,iqs
2209001,0.002635,20,iqs
2347041,0.007808,78,iqs
2253486,0.002962,23,iqs
2198970,0.001911,18,iqs
2336541,0.004599,40,iqs
2366174,0.006832,84,iqs
2146006,0.000572,3,iqs
2332771,0.011489,144,iqs
2292767,0.003494,32,iqs
2203296,0.002359,21,iqs
2370217,0.007223,87,iqs
2172283,0.001596,16,iqs
2360029,0.005591,52,iqs
2208247,0.002843,24,iqs
2293902,0.00428,39,iqs
2238659,0.002018,20,iqs
2347264,0.013148,159,iqs
2254349,0.003259,27,iqs
2368299,0.006148,55,iqs
2327555,0.004865,46,iqs
2245838,0.002639,23,iqs
2146006,0.001302,11,iqs
2258441,0.003897,37,iqs
2333228,0.005436,52,iqs
2222793,0.002153,16,iqs
2292596,0.004298,40,iqs
2264851,0.00323,31,iqs
2386852,0.007671,71,iqs
2375526,0.010244,114,iqs
2355897,0.015433,181,iqs
2350710,0.006236,58,iqs
2269129,0.002592,19,iqs
2299362,0.004876,43,iqs
2386343,0.013516,124,iqs
2268126,0.004659,48,iqs
2378522,0.011137,123,iqs
2182338,0.001012,10,iqs
2374502,0.007521,70,iqs
2327720,0.005495,50,iqs
2364037,0.016479,194,iqs
2291680,0.003712,25,iqs
2244194,0.001942,17,iqs
2382716,0.011968,131,iqs
2270274,0.005834,58,iqs
2328572,0.005997,53,iqs
2368533,0.016917,197,iqs
2309500,0.004492,33,iqs
2271519,0.002594,25,iqs
2337137,0.006599,56,iqs
2299668,0.006805,72,iqs
2336153,0.005163,41,iqs
2253824,0.000794,9,iqs
2352777,0.007053,59,iqs
2387483,0.017571,152,iqs
2285114,0.003433,31,iqs
2383387,0.014006,147,iqs
2146006,0.00288,26,iqs
2304718,0.007243,78,iqs
2352982,0.005823,49,iqs
2385185,0.018603,215,iqs
2295359,0.00167,12,iqs
2355283,0.007642,71,iqs
2316557,0.003848,34,iqs
2409082,0.023352,168,iqs
2186474,0.003666,29,iqs
2317350,0.007694,81,iqs
2384154,0.015242,172,iqs
2380130,0.006446,59,iqs
2306635,0.002076,18,iqs
2378533,0.013094,121,iqs
2335781,0.004427,44,iqs
2360596,0.008732,86,iqs
2197100,0.004187,35,iqs
2391840,0.020809,186,iqs
2379494,0.009229,92,iqs
2395249,0.016412,189,iqs
2324185,0.002904,28,iqs
2387074,0.017469,120,iqs
2226963,0.004652,39,iqs
2380177,0.00987,100,iqs
2385240,0.005975,61,iqs
2331165,0.003528,32,iqs
2420883,0.017172,200,iqs
2389619,0.018033,128,iqs
2381246,0.008869,87,iqs
2243639,0.005284,42,iqs
2380291,0.015661,142,iqs
2405391,0.018347,134,iqs
2319529,0.011386,116,iqs
2392506,0.011141,114,iqs
2337393,0.004498,38,iqs
2390602,0.017125,161,iqs
2387661,0.008608,97,iqs
2394260,0.025281,218,iqs
2398708,0.012601,127,iqs
2332814,0.01321,135,iqs
2249056,0.00798,61,iqs
2400426,0.025989,225,iqs
2346494,0.006853,59,iqs
2395002,0.01896,179,iqs
2410618,0.026974,188,iqs
2256153,0.008408,67,iqs
2411612,0.031595,210,iqs
2399548,0.01426,135,iqs
2279455,0.009073,74,iqs
2409875,0.028427,251,iqs
2389086,0.028454,271,iqs
2422458,0.034334,277,iqs
2332955,0.014631,148,iqs
2377494,0.00746,62,iqs
2406121,0.016479,159,iqs
2406494,0.01961,186,iqs
2390533,0.012711,120,iqs
2285069,0.009754,86,iqs
2336913,0.01664,161,iqs
2390769,0.009404,83,iqs
2390058,0.031513,291,iqs
2327379,0.011678,105,iqs
2409790,0.010938,97,iqs
2353347,0.018596,182,iqs
2331864,0.012883,117,iqs
2389244,0.020017,196,iqs
2412523,0.034886,234,iqs
2339885,0.014757,140,iqs
2350581,0.015441,148,iqs
2416288,0.037396,260,iqs
2396214,0.038513,342,iqs
2402489,0.025582,197,iqs
2434077,0.039517,289,iqs
2398850,0.040486,358,iqs
2413786,0.03062,222,iqs
2365339,0.023339,188,iqs
2410190,0.032105,234,iqs
2399928,0.030411,198,iqs
2402675,0.02544,214,iqs
2410883,0.039074,269,iqs
2393789,0.034479,254,iqs
2414476,0.038561,290,iqs
2410733,0.049144,399,iqs
2408726,0.033336,221,iqs
2414476,0.03493,238,iqs
2409875,0.034043,197,iqs
2425586,0.064389,368,iqs
2414188,0.051792,353,iqs
2420883,0.061897,453,iqs
2396810,0.049986,326,iqs
2413558,0.071988,311,iqs
2420710,0.054534,355,iqs
2404538,0.055294,363,iqs
2434077,0.07767,425,iqs
2423531,0.066163,410,iqs
2417952,0.058113,335,iqs
2405527,0.063881,412,iqs
2412987,0.065433,326,iqs
2413971,0.06961,448,iqs
2416288,0.092882,393,iqs
2414229,0.073681,388,iqs
2434077,0.084576,439,iqs
2424219,0.089164,481,iqs
2434077,0.092038,504,iqs
2416288,0.082219,360,iqs
2414827,0.094865,551,iqs
2417080,0.096837,569,iqs
2434077,0.095383,405,iqs
2409973,0.130204,429,iqs
2414229,0.132633,454,iqs
2425586,0.116711,631,iqs
2422458,0.139306,523,iqs
2420710,0.140645,500,iqs
2414827,0.12439,500,iqs
2403494,0.117705,367,iqs
2409790,0.12172,398,iqs
2415293,0.132916,546,iqs
2415293,0.126185,426,iqs
2420710,0.129991,459,iqs
2425586,0.136036,474,iqs
2424219,0.1733,588,iqs
2434077,0.151298,536,iqs
2434077,0.179642,618,iqs
2434077,0.202342,657,iqs
2424219,0.182156,587,iqs
2425586,0.234534,718,iqs
2425586,0.212245,668,iqs
2434077,0.204054,658,iqs
2434077,0.255528,788,iqs
2434077,0.236065,769,iqs
2434077,0.409404,981,iqs
2146006,0.000958,12,iqs
2182338,0.000307,7,iqs
2187829,0.001717,15,iqs
2189364,0.000981,10,iqs
2219481,0.002097,18,iqs
2252229,0.00137,16,iqs
2265639,0.002556,21,iqs
2281669,0.001927,26,iqs
2175214,0.000624,12,iqs
2310978,0.002395,31,iqs
2290764,0.003061,27,iqs
2182338,0.00146,15,iqs
2349236,0.00321,39,iqs
2307471,0.003798,35,iqs
2228846,0.002044,22,iqs
2160606,0.00044,6,iqs
2325655,0.004284,43,iqs
2283200,0.002488,28,iqs
2182338,0.001282,9,iqs
2243868,0.001833,14,iqs
2366129,0.005164,51,iqs
2309342,0.003564,43,iqs
2272163,0.002498,21,iqs
2368408,0.005826,63,iqs
2146006,0.001903,20,iqs
2371490,0.006725,76,iqs
2330579,0.005285,58,iqs
2278340,0.00372,35,iqs
2198224,0.002708,24,iqs
2146006,0.000465,11,iqs
2334971,0.005729,64,iqs
2287156,0.004244,38,iqs
2255188,0.003083,27,iqs
2179651,0.001284,14,iqs
2352859,0.008362,92,iqs
2146006,0.000506,4,iqs
2288931,0.004703,48,iqs
2276960,0.003761,37,iqs
2190253,0.001882,22,iqs
2375787,0.007106,75,iqs
2155925,0.001307,7,iqs
2308572,0.005195,55,iqs
2392955,0.009448,109,iqs
2267046,0.002246,28,iqs
2287999,0.00473,52,iqs
2403720,0.007914,86,iqs
2186227,0.00176,10,iqs
2347667,0.005574,61,iqs
2375697,0.010489,112,iqs
2155371,0.000996,14,iqs
2198228,0.00242,20,iqs
2171217,0.001851,17,iqs
2349751,0.006797,78,iqs
2287104,0.004052,47,iqs
2380197,0.011725,130,iqs
2220520,0.003002,29,iqs
2297411,0.006719,73,iqs
