obj,time,oracles,method
12047807.0,0.6558420658111572,0,gurobi
12128432.0,0.6953690052032471,0,gurobi
12942393.0,4.21393609046936,0,gurobi
12984068.0,14.825177907943726,0,gurobi
13137752.0,14.826056957244873,0,gurobi
13214089.0,16.60005497932434,0,gurobi
13220809.0,21.181777000427246,0,gurobi
13226741.0,21.182641983032227,0,gurobi
11771559,0.003024,13,iqs
11699705,0.00206,5,iqs
11775908,0.003999,16,iqs
11771559,0.001785,4,iqs
11709275,0.002828,11,iqs
11823611,0.004367,19,iqs
11854285,0.003173,14,iqs
11859024,0.004784,23,iqs
11887920,0.002838,7,iqs
11880819,0.003631,17,iqs
11940833,0.003421,10,iqs
11924792,0.003966,23,iqs
11893025,0.00575,31,iqs
11757910,0.002201,6,iqs
11931083,0.004352,27,iqs
11896870,0.006245,34,iqs
11964822,0.004299,14,iqs
11979394,0.004808,31,iqs
11762032,0.003288,9,iqs
12002772,0.006916,37,iqs
11977608,0.00492,18,iqs
11777771,0.003681,12,iqs
12003177,0.007319,40,iqs
12043338,0.005599,34,iqs
11990023,0.005385,21,iqs
11791509,0.004376,18,iqs
12074233,0.007925,43,iqs
12047805,0.006094,39,iqs
11728358,0.002889,7,iqs
11995439,0.006039,27,iqs
11699705,0.003647,6,iqs
12076984,0.008495,46,iqs
11883565,0.005231,24,iqs
11741733,0.00365,10,iqs
12146540,0.006721,45,iqs
12036208,0.006464,30,iqs
11784850,0.004429,9,iqs
11693064,0.002716,4,iqs
11907601,0.00618,30,iqs
11797948,0.005052,12,iqs
11876932,0.004943,16,iqs
12010610,0.006677,33,iqs
11698728,0.003913,10,iqs
11819206,0.005531,19,iqs
12115759,0.010796,63,iqs
12051503,0.008102,36,iqs
11783600,0.004614,13,iqs
11915884,0.006083,22,iqs
12013607,0.008113,42,iqs
11930535,0.005038,18,iqs
12080393,0.008718,39,iqs
11732637,0.004028,9,iqs
11881050,0.006967,25,iqs
11936638,0.006667,25,iqs
11707354,0.002893,6,iqs
12131784,0.009257,42,iqs
11971721,0.005626,24,iqs
12116677,0.012626,75,iqs
12017274,0.009222,48,iqs
11792403,0.005062,15,iqs
11995706,0.007237,28,iqs
11719511,0.003655,13,iqs
11882873,0.007749,29,iqs
12150850,0.009742,45,iqs
12000916,0.006229,30,iqs
12128823,0.013248,78,iqs
12149882,0.012191,60,iqs
11704799,0.002966,5,iqs
12023894,0.007614,32,iqs
11801457,0.005631,20,iqs
12028345,0.010177,56,iqs
12023615,0.00724,36,iqs
11945517,0.008407,36,iqs
11736489,0.004166,17,iqs
11716474,0.003845,11,iqs
12151806,0.01303,63,iqs
12048629,0.008046,38,iqs
12155713,0.011126,55,iqs
11840998,0.006168,23,iqs
12038841,0.010554,59,iqs
11693064,0.002864,9,iqs
11955988,0.008851,42,iqs
11821443,0.004552,23,iqs
12044860,0.007972,39,iqs
12144794,0.015031,98,iqs
11800651,0.004269,14,iqs
11737446,0.002747,7,iqs
12088067,0.008374,42,iqs
12184147,0.013638,66,iqs
11856247,0.006567,29,iqs
12184918,0.011806,64,iqs
11769407,0.003672,12,iqs
12050974,0.011339,66,iqs
11966259,0.009186,45,iqs
11828308,0.005037,28,iqs
12051342,0.008453,42,iqs
12146472,0.015338,101,iqs
11829093,0.004632,19,iqs
11797868,0.003392,10,iqs
11870008,0.006983,32,iqs
12106632,0.009258,51,iqs
12200199,0.012888,74,iqs
11852585,0.004476,16,iqs
11995144,0.009563,48,iqs
12214820,0.015246,78,iqs
11906862,0.00544,31,iqs
12061769,0.008802,46,iqs
12085564,0.012273,73,iqs
11809025,0.003787,13,iqs
11952294,0.005248,22,iqs
11914966,0.007353,35,iqs
12142281,0.009837,54,iqs
12216505,0.013576,82,iqs
11873602,0.004926,19,iqs
12179599,0.017004,113,iqs
12248919,0.015701,81,iqs
11961412,0.005771,35,iqs
12071706,0.009232,49,iqs
12039534,0.010613,57,iqs
11915049,0.007706,38,iqs
11854598,0.004163,16,iqs
