obj,time,oracles,method
9809885.0,0.05151700973510742,0,gurobi
9822028.0,1.3388569355010986,0,gurobi
9828139.0,8.775089979171753,0,gurobi
9872141.0,9.890697956085205,0,gurobi
9881721.0,9.891376972198486,0,gurobi
9900014.0,12.940812110900879,0,gurobi
9927675.0,28.472877979278564,0,gurobi
8787713,2.269675,414,iqs
8799906,2.270602,417,iqs
8807344,2.272017,429,iqs
8813838,2.272616,432,iqs
8844110,2.272953,435,iqs
8877971,2.273563,439,iqs
8894743,2.273908,442,iqs
8894842,2.275324,451,iqs
8914827,2.277572,459,iqs
8918036,2.27819,465,iqs
8929733,2.280024,474,iqs
9028053,2.280617,477,iqs
9066277,2.281299,481,iqs
9075400,2.282094,485,iqs
9085388,2.282885,490,iqs
9115660,2.284239,496,iqs
9131598,2.286923,504,iqs
9131902,2.323623,564,iqs
9144028,2.50038,699,iqs
9181923,2.500765,704,iqs
9191995,2.509034,733,iqs
8723669,3.359233,553,iqs
8735490,3.360541,556,iqs
8760533,3.361715,564,iqs
8801164,3.362313,567,iqs
8807219,3.362901,574,iqs
8834833,3.363798,581,iqs
8933266,3.365193,592,iqs
8934573,3.365521,598,iqs
8954980,3.366148,601,iqs
8958075,3.366475,606,iqs
8973362,3.368738,622,iqs
8980529,3.369193,628,iqs
9015108,3.370249,641,iqs
9031369,3.373897,655,iqs
9047569,3.374809,663,iqs
9106537,3.375147,667,iqs
9123438,3.375928,670,iqs
8758683,3.371717,559,iqs
9123805,3.381413,689,iqs
8797389,3.373583,567,iqs
8851051,3.374719,574,iqs
8883032,3.375699,584,iqs
8917555,3.376164,587,iqs
8935859,3.376495,595,iqs
8982896,3.376986,598,iqs
9052249,3.377609,601,iqs
9078561,3.378234,605,iqs
9083908,3.422198,658,iqs
9127392,3.430482,761,iqs
9100111,3.423416,666,iqs
9153237,3.432225,767,iqs
9163361,3.44038,796,iqs
9112478,3.433458,701,iqs
9177753,3.448938,818,iqs
9123631,3.444752,729,iqs
9181011,3.458492,850,iqs
9141249,3.452107,751,iqs
9145605,3.454911,761,iqs
9186903,3.475924,880,iqs
9147528,3.469302,804,iqs
9150552,3.477064,823,iqs
9168642,3.478083,829,iqs
9200541,3.49773,929,iqs
9179457,3.492269,866,iqs
9190078,3.590781,969,iqs
9205790,3.842288,1130,iqs
9206273,3.865861,1174,iqs
9192543,3.992225,1074,iqs
9195420,4.079366,1164,iqs
9211409,4.219544,1275,iqs
9192543,4.468685,1335,iqs
9195420,4.495185,1385,iqs
9211409,4.541909,1438,iqs
8850614,4.608224,637,iqs
8985974,4.610069,643,iqs
9015078,4.610857,646,iqs
9036719,4.611621,649,iqs
9098218,4.613943,660,iqs
9115114,4.614298,666,iqs
9117493,4.625041,694,iqs
9119684,4.627098,700,iqs
9130439,4.627722,703,iqs
9135063,4.632909,723,iqs
9139907,4.64697,753,iqs
9145026,4.649035,765,iqs
9156365,4.666952,804,iqs
9157255,4.668524,819,iqs
