obj,time,oracles,method
347417.0,0.002733945846557617,0,gurobi
297504,0.000366,24,iqs
328266,0.001098,27,iqs
296937,0.000215,13,iqs
332341,0.001441,35,iqs
319730,0.000876,16,iqs
334072,0.00205,67,iqs
329053,0.00121,22,iqs
288866,0.000361,21,iqs
332341,0.001553,30,iqs
297504,0.001046,28,iqs
288866,0.00023,9,iqs
319730,0.001449,32,iqs
334072,0.002013,42,iqs
328266,0.00097,15,iqs
279974,0.000192,12,iqs
321377,0.001731,35,iqs
332341,0.001326,21,iqs
298516,0.00094,18,iqs
329053,0.002125,45,iqs
288866,0.000186,13,iqs
306573,0.001425,25,iqs
329801,0.002413,48,iqs
334072,0.002374,56,iqs
332341,0.001024,28,iqs
329801,0.001811,28,iqs
332341,0.000181,15,iqs
332650,0.002767,57,iqs
334072,0.002198,34,iqs
334072,0.001576,47,iqs
288866,0.000225,18,iqs
334072,0.003135,65,iqs
334072,0.001333,46,iqs
317183,0.000918,21,iqs
332341,0.001202,25,iqs
288866,0.000193,15,iqs
334072,0.001555,37,iqs
306573,0.000835,19,iqs
311523,0.001176,27,iqs
306573,0.000339,19,iqs
317147,0.001425,31,iqs
312402,0.001066,25,iqs
297504,0.000118,7,iqs
334072,0.00171,34,iqs
329053,0.001426,38,iqs
334072,0.000738,13,iqs
329801,0.001737,44,iqs
288866,0.000347,20,iqs
332650,0.002018,50,iqs
305989,0.001043,32,iqs
334072,0.002391,57,iqs
329053,0.001371,41,iqs
329801,0.001652,49,iqs
332650,0.002046,64,iqs
334072,0.002491,83,iqs
288866,0.000119,10,iqs
306573,0.000882,13,iqs
288866,0.000146,13,iqs
317147,0.001209,19,iqs
305989,0.000822,20,iqs
317843,0.001633,44,iqs
288866,0.000483,38,iqs
316963,0.001184,23,iqs
329053,0.002115,57,iqs
288866,8.1e-05,3,iqs
328266,0.001264,45,iqs
329053,0.001608,26,iqs
329801,0.002524,78,iqs
319730,0.000774,6,iqs
332341,0.001631,51,iqs
329801,0.002133,48,iqs
334072,0.002819,84,iqs
288866,0.000348,30,iqs
321377,0.001161,12,iqs
332650,0.002479,62,iqs
288866,0.000112,6,iqs
334072,0.002195,73,iqs
297504,0.001051,36,iqs
329053,0.00148,15,iqs
334072,0.002786,72,iqs
306573,0.000779,12,iqs
317147,0.001381,39,iqs
332341,0.001937,18,iqs
279974,0.000303,24,iqs
317183,0.001146,18,iqs
334072,0.001845,48,iqs
288866,0.00012,12,iqs
288866,0.001099,33,iqs
329053,0.00148,31,iqs
334072,0.002881,61,iqs
306573,0.000833,18,iqs
334072,0.001461,43,iqs
328266,0.000102,3,iqs
329801,0.001914,37,iqs
312402,0.001229,26,iqs
332650,0.000885,9,iqs
288866,0.000151,6,iqs
332650,0.002303,43,iqs
329053,0.001781,43,iqs
334072,0.001341,22,iqs
297504,0.000891,13,iqs
334072,0.002776,61,iqs
329801,0.002514,71,iqs
288866,0.000182,9,iqs
318098,0.001235,19,iqs
332650,0.002798,77,iqs
297504,0.000935,18,iqs
334072,0.003078,86,iqs
321377,0.001255,22,iqs
297504,0.000141,11,iqs
319730,0.001694,30,iqs
329053,0.001581,30,iqs
317147,0.000818,15,iqs
334072,0.002083,42,iqs
329801,0.001917,36,iqs
332650,0.001243,23,iqs
332650,0.002302,45,iqs
334072,0.001716,41,iqs
334072,0.002646,48,iqs
279974,0.000231,25,iqs
297504,0.000204,19,iqs
317147,0.000985,31,iqs
317147,0.000808,25,iqs
296937,0.000158,19,iqs
332650,0.001395,41,iqs
334072,0.001198,28,iqs
321377,0.000867,27,iqs
334072,0.001771,50,iqs
312727,0.000126,8,iqs
329801,0.001262,30,iqs
317843,0.000927,14,iqs
334072,0.001704,40,iqs
288866,0.000105,3,iqs
321377,0.001317,21,iqs
329053,0.000818,9,iqs
329053,0.00175,27,iqs
329801,0.002178,31,iqs
329801,0.001332,33,iqs
305989,0.00048,29,iqs
334072,0.002542,34,iqs
334072,0.001935,52,iqs
317183,0.001289,36,iqs
288866,0.000374,20,iqs
334072,0.00164,45,iqs
298516,0.001193,26,iqs
288866,0.000116,3,iqs
334072,0.001628,34,iqs
298516,0.000846,7,iqs
288866,8.2e-05,3,iqs
317183,0.001217,10,iqs
334072,0.000822,7,iqs
332341,0.001616,15,iqs
288866,0.000412,17,iqs
297504,0.001096,27,iqs
279974,0.000141,7,iqs
332650,0.002395,49,iqs
305989,0.001452,30,iqs
334072,0.002756,52,iqs
298516,0.000802,13,iqs
332650,0.001846,33,iqs
288866,0.000118,8,iqs
332341,0.001078,17,iqs
334072,0.00239,51,iqs
297504,0.00092,11,iqs
332650,0.002689,63,iqs
317147,0.001278,19,iqs
334072,0.003038,73,iqs
334072,0.001745,31,iqs
