obj,time,oracles,method
1131821.0,0.006549835205078125,0,gurobi
1132600.0,0.017766952514648438,0,gurobi
1185084.0,0.018682003021240234,0,gurobi
1194922.0,0.04636502265930176,0,gurobi
1202367.0,0.07720088958740234,0,gurobi
1204025.0,0.24135398864746094,0,gurobi
1217511.0,0.3184819221496582,0,gurobi
1063851,0.000155,3,iqs
1077019,0.000862,7,iqs
1052323,0.000299,10,iqs
1086550,0.001229,10,iqs
1066039,0.000949,13,iqs
1043721,0.000203,8,iqs
1140058,0.001551,16,iqs
1107243,0.001296,16,iqs
1102881,0.000823,11,iqs
1166539,0.001857,22,iqs
1043721,0.000239,8,iqs
1131699,0.00179,22,iqs
1111397,0.001208,20,iqs
1204025,0.002291,30,iqs
1057847,0.000936,12,iqs
1153531,0.002191,28,iqs
1120532,0.001454,26,iqs
1056163,0.000152,3,iqs
1100596,0.001233,16,iqs
1152887,0.001882,34,iqs
1078585,0.000812,10,iqs
1052323,0.000248,3,iqs
1168317,0.003131,50,iqs
1101269,0.001802,23,iqs
1080436,0.001102,13,iqs
1153387,0.002119,29,iqs
1067548,0.00094,8,iqs
1193100,0.002431,46,iqs
1169476,0.00365,63,iqs
1052323,0.000316,12,iqs
1108234,0.00144,19,iqs
1077019,0.001238,14,iqs
1169238,0.002684,41,iqs
1052323,0.000194,3,iqs
1137892,0.001763,22,iqs
1186999,0.00431,83,iqs
1057716,0.001012,18,iqs
1085137,0.001597,23,iqs
1068266,0.000781,10,iqs
1150875,0.002116,29,iqs
1208519,0.006647,91,iqs
1175342,0.003565,59,iqs
1043721,0.00023,3,iqs
1195981,0.004894,100,iqs
1058424,0.001322,24,iqs
1102564,0.001926,32,iqs
1089769,0.001161,14,iqs
1156246,0.002457,37,iqs
1043721,0.000271,9,iqs
1178689,0.0041,71,iqs
1126656,0.000874,9,iqs
1093066,0.001629,27,iqs
1123190,0.002214,35,iqs
1113818,0.001504,25,iqs
1052323,0.000164,7,iqs
1048617,0.000899,15,iqs
1167142,0.003133,60,iqs
1164888,0.001868,30,iqs
1167289,0.001362,15,iqs
1156174,0.002502,41,iqs
1193100,0.002332,41,iqs
1071695,0.000699,10,iqs
1064839,0.001164,18,iqs
1191358,0.005533,101,iqs
1133149,0.002267,41,iqs
1172102,0.003744,78,iqs
1054534,0.000231,3,iqs
1189832,0.001764,21,iqs
1162385,0.002859,50,iqs
1124967,0.000984,13,iqs
1077042,0.001456,21,iqs
1199640,0.008803,170,iqs
1199640,0.009655,128,iqs
1160999,0.002739,59,iqs
1084630,0.000876,9,iqs
1191903,0.001997,24,iqs
1175932,0.004536,98,iqs
1167324,0.00331,64,iqs
1077894,0.001693,24,iqs
1111195,0.001284,22,iqs
1181780,0.003615,67,iqs
1126171,0.002053,32,iqs
1193182,0.006589,153,iqs
1201032,0.010732,152,iqs
1178495,0.00545,119,iqs
1149135,0.001398,22,iqs
1195981,0.008511,159,iqs
1164888,0.003613,78,iqs
1122765,0.001734,28,iqs
1208519,0.003315,50,iqs
1183005,0.004039,73,iqs
1142768,0.002416,36,iqs
1154213,0.001726,25,iqs
1195981,0.004222,93,iqs
1132775,0.002156,40,iqs
1202367,0.014451,236,iqs
1144370,0.003093,44,iqs
1180322,0.007366,152,iqs
1138598,0.00259,48,iqs
1168283,0.002435,39,iqs
1153361,0.003537,53,iqs
1191903,0.007705,160,iqs
1165731,0.002856,51,iqs
1202367,0.002792,46,iqs
1155232,0.003888,59,iqs
1181244,0.003502,62,iqs
1208519,0.016569,268,iqs
1176582,0.004429,71,iqs
1195090,0.00411,76,iqs
1201032,0.010268,198,iqs
1195491,0.012634,238,iqs
1199640,0.014387,225,iqs
1208519,0.005604,104,iqs
1180475,0.0062,105,iqs
1195090,0.010123,125,iqs
1186414,0.006676,123,iqs
1202367,0.010899,140,iqs
1208519,0.014947,286,iqs
1195491,0.007804,146,iqs
1202367,0.013621,253,iqs
1202367,0.020439,229,iqs
1208519,0.014436,268,iqs
1204025,0.011646,129,iqs
1201032,0.022265,306,iqs
1204025,0.01686,201,iqs
1208519,0.029135,309,iqs
1202367,0.02737,368,iqs
1204025,0.030135,417,iqs
1199640,0.051106,291,iqs
1208519,0.051888,352,iqs
1201032,0.055604,347,iqs
1195981,0.066683,349,iqs
1208519,0.078909,592,iqs
1208519,0.073685,358,iqs
1202367,0.093891,509,iqs
1204025,0.095024,537,iqs
1199640,0.130941,534,iqs
1208519,0.136154,712,iqs
1201032,0.138495,604,iqs
1202367,0.147154,694,iqs
1208519,0.149681,739,iqs
1054534,0.000199,6,iqs
1071872,0.000977,12,iqs
1076223,0.001435,15,iqs
1043721,0.000206,11,iqs
1113159,0.001865,22,iqs
1085198,0.000233,4,iqs
1057847,0.00093,19,iqs
1122176,0.002338,28,iqs
1162385,0.000966,10,iqs
1069018,0.001398,25,iqs
1043721,0.000275,9,iqs
1125661,0.002857,37,iqs
1171357,0.001329,14,iqs
1089594,0.001808,31,iqs
1101029,0.001243,16,iqs
1184263,0.00319,46,iqs
1177770,0.001806,19,iqs
1108413,0.002229,35,iqs
1123366,0.00169,23,iqs
1052323,0.000358,6,iqs
1193182,0.003697,52,iqs
1047178,0.000272,5,iqs
1151151,0.00269,43,iqs
1183005,0.00268,39,iqs
1052323,0.001019,8,iqs
1076352,0.001206,9,iqs
1124569,0.00217,26,iqs
1103685,0.001564,15,iqs
1063851,0.000201,9,iqs
1075683,0.001425,11,iqs
1151381,0.003078,49,iqs
1071640,0.001044,16,iqs
1063989,0.000236,4,iqs
1124150,0.00216,29,iqs
1162001,0.002598,29,iqs
1108003,0.0018,19,iqs
1201032,0.005989,97,iqs
1171668,0.0035,52,iqs
1109914,0.002257,22,iqs
1086999,0.001013,7,iqs
1165528,0.003026,32,iqs
1185005,0.002816,46,iqs
1085198,0.00143,19,iqs
1208519,0.005679,74,iqs
1047178,0.000364,6,iqs
1178495,0.004118,67,iqs
1122156,0.002712,30,iqs
1153209,0.001509,17,iqs
1190510,0.003485,47,iqs
1115738,0.00182,22,iqs
1130232,0.001124,10,iqs
1052323,0.000235,7,iqs
1163173,0.003126,33,iqs
