obj,time,oracles,method
12106915.0,1.7305431365966797,0,gurobi
13013742.0,6.517148971557617,0,gurobi
13025152.0,11.983467102050781,0,gurobi
13050475.0,12.019382953643799,0,gurobi
13066219.0,12.020539999008179,0,gurobi
13095021.0,18.45456600189209,0,gurobi
13153853.0,21.22905206680298,0,gurobi
13239693.0,22.97362995147705,0,gurobi
11732997,0.002649,6,iqs
11749057,0.003771,13,iqs
11816782,0.002704,6,iqs
11777614,0.004343,19,iqs
11842310,0.004071,10,iqs
11791355,0.004987,22,iqs
11732997,0.002828,7,iqs
11905973,0.004682,13,iqs
11891723,0.005597,25,iqs
12222543,0.005381,16,iqs
12052884,0.00607,31,iqs
11759030,0.004442,17,iqs
11732997,0.002861,4,iqs
12063181,0.006583,37,iqs
11824305,0.005481,20,iqs
11762876,0.004139,7,iqs
12065996,0.007411,43,iqs
11934959,0.006353,26,iqs
11826680,0.005164,10,iqs
11989159,0.007008,29,iqs
12066285,0.008523,50,iqs
11732997,0.003858,4,iqs
12300886,0.009061,27,iqs
11872040,0.006701,18,iqs
12005461,0.00827,35,iqs
11811774,0.00503,7,iqs
12076331,0.00964,54,iqs
11732997,0.00369,6,iqs
11930200,0.007588,21,iqs
11948445,0.005796,10,iqs
12075253,0.00939,41,iqs
12142535,0.010781,60,iqs
11866237,0.005072,10,iqs
11732997,0.004013,7,iqs
12196830,0.010499,47,iqs
11875648,0.005763,14,iqs
11985150,0.009474,34,iqs
11752910,0.005174,10,iqs
12023338,0.007512,16,iqs
12169701,0.012273,69,iqs
11931735,0.006352,20,iqs
11732997,0.004068,9,iqs
12062689,0.010772,37,iqs
12041500,0.008533,24,iqs
12221982,0.012989,73,iqs
12043051,0.0075,23,iqs
11752170,0.005733,13,iqs
11732997,0.004316,4,iqs
11783914,0.007084,18,iqs
12082275,0.011368,43,iqs
12048310,0.009672,27,iqs
11778133,0.006424,17,iqs
12074685,0.008504,26,iqs
11831192,0.005679,7,iqs
11822476,0.008033,22,iqs
11732997,0.004051,6,iqs
11814516,0.007133,20,iqs
12196878,0.009293,35,iqs
12123353,0.011113,31,iqs
11888741,0.006852,13,iqs
12148479,0.013544,51,iqs
11833623,0.007715,26,iqs
11739409,0.005602,9,iqs
12376974,0.018756,51,iqs
11822673,0.009848,28,iqs
12212788,0.010313,38,iqs
11930101,0.007438,16,iqs
11891570,0.008359,32,iqs
11820059,0.004018,7,iqs
11833646,0.006355,12,iqs
12153522,0.013004,37,iqs
11868164,0.010556,31,iqs
12200145,0.018441,67,iqs
12246845,0.011176,41,iqs
11950173,0.008961,35,iqs
12018119,0.004957,13,iqs
11949299,0.008591,24,iqs
11884681,0.007235,15,iqs
12222614,0.016367,59,iqs
12319160,0.019548,90,iqs
12178678,0.014129,41,iqs
11906939,0.011581,34,iqs
11760450,0.003903,5,iqs
12307904,0.019394,73,iqs
12052309,0.005514,16,iqs
12093681,0.009847,38,iqs
12139414,0.009243,30,iqs
12330265,0.020087,95,iqs
12242898,0.017265,65,iqs
12313365,0.013135,47,iqs
11888385,0.008669,25,iqs
12283180,0.014832,44,iqs
11944308,0.012363,37,iqs
12110989,0.005045,11,iqs
12405217,0.024779,74,iqs
12078738,0.006731,23,iqs
12385135,0.021142,99,iqs
11985632,0.009262,28,iqs
12161591,0.011097,36,iqs
12112448,0.012042,46,iqs
11963204,0.013206,40,iqs
12297707,0.01642,51,iqs
11989261,0.009788,32,iqs
12258434,0.019673,75,iqs
12361614,0.015562,54,iqs
12122270,0.00657,17,iqs
12235866,0.011906,39,iqs
12023251,0.013938,43,iqs
12322422,0.016931,54,iqs
12145976,0.00889,29,iqs
12037969,0.014598,46,iqs
12265743,0.012879,45,iqs
12057136,0.012019,43,iqs
12348908,0.01804,57,iqs
12193054,0.009773,32,iqs
12243612,0.015383,54,iqs
12215835,0.008673,27,iqs
12127415,0.015532,49,iqs
12410155,0.025398,111,iqs
12388867,0.018973,72,iqs
12451698,0.029549,88,iqs
12368873,0.018573,64,iqs
12252826,0.015939,58,iqs
12284201,0.022547,84,iqs
12135007,0.016176,55,iqs
12439403,0.026495,114,iqs
12361505,0.028632,95,iqs
12370283,0.01936,70,iqs
12073021,0.014996,56,iqs
12290395,0.012886,42,iqs
12405070,0.017242,54,iqs
12308087,0.016353,59,iqs
12269750,0.018931,66,iqs
12451972,0.033158,99,iqs
12145051,0.01923,67,iqs
12316716,0.017734,63,iqs
12250062,0.01981,71,iqs
12318819,0.020205,69,iqs
12347957,0.021019,73,iqs
12403991,0.033746,103,iqs
12412641,0.020994,62,iqs
12278930,0.016476,51,iqs
12490946,0.022476,76,iqs
